"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2023-03-22","14:30:00",4014.46,"2 Mar 22 3940 P STO 2.45 | 2 Mar 22 3840 P BTO 0.10",221,3936.97,"2023-03-22","16:00:00",303,"Expired",-169,-38.23529411764706,2,201328.66,19558,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,24.5,59,20.72,22.3,-0.83,12.42,97.74,-51.58
"2023-03-22","10:30:00",4012.88,"1 Mar 22 4005 P BTO 23.90 | 1 Mar 22 4015 C BTO 26.25 | 1 Mar 22 4035 C STO 17.30 | 1 Mar 22 3985 P STO 15.70",-1725,3936.97,"2023-03-22","16:00:00",-2000,"Expired",267.88,15.52927536231884,1,201497.66,1725,"OO RIC",7.12,0,0.658,0.705,20.36,22.3,-0.83,10.84,15.94,-48.12
"2023-03-21","14:30:00",3985.81,"2 Mar 21 3980 P STO 2.75 | 2 Mar 21 3880 P BTO 0.05",256,4002.87,"2023-03-21","16:00:00",0,"Expired",507,99.0234375,2,200874.9,19488,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,55,1,21.59,21.46,24.32,9.92,100,-11.33
"2023-03-21","13:00:00",3979.48,"2 Mar 21 3960 P STO 2.35 | 2 Mar 21 3860 P BTO 0.05",216,4002.87,"2023-03-21","16:00:00",0,"Expired",427,98.8425925925926,2,197723.9,19568,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,47,1,21.92,21.46,24.32,3.59,100,-18.06
"2023-03-21","11:42:00",3975.49,"3 Mar 21 3995 C STO 2.85 | 3 Mar 21 4035 C BTO 0.15",260,3998.81,"2023-03-21","15:13:00",612,"Stop Loss",-1071,-137.30769230769232,3,197296.9,11220,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",7.5,7.5,19,128,22.31,21.39,24.32,-0.4,69.23,-153.85
"2023-03-21","11:15:00",3986.68,"2 Mar 21 4010 C STO 2.15 | 2 Mar 21 4010 P STO 25.85 | 2 Mar 21 4040 C BTO 0.20 | 2 Mar 21 3980 P BTO 7.35",2040,4002.87,"2023-03-21","16:00:00",713,"Expired",2644,64.80392156862746,2,200367.9,1920,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",10,0,3.709,79.5,21.87,21.46,24.32,10.79,77.94,-24.26
"2023-03-21","10:30:00",3979.64,"1 Mar 21 3970 P BTO 7.70 | 1 Mar 21 3980 C BTO 11.50 | 1 Mar 21 4000 C STO 3.95 | 1 Mar 21 3950 P STO 2.95",-1240,4002.87,"2023-03-21","16:00:00",-2000,"Expired",752.88,60.71612903225806,1,201627.78,1240,"OO RIC",7.12,0,0.359,0.034,22.28,21.46,24.32,3.75,61.29,-45.97
"2023-03-20","14:45:00",3939.64,"2 Mar 20 3950 C STO 2.40 | 2 Mar 20 4020 C BTO 0.05",223,3955.32,"2023-03-20","15:51:00",480,"Stop Loss",-524,-117.48878923766817,2,197900.9,13554,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,5,48,121,24.64,24.01,0.83,22.17,61.88,-169.06
"2023-03-20","14:30:00",3945.21,"5 Mar 22 3855 P STO 12.05 | 5 Mar 22 4035 C STO 6.30 | 5 Mar 24 3855 P BTO 20.75 | 5 Mar 24 4035 C BTO 12.40",-1490,3996.95,"2023-03-22","09:45:00",-1420,"Exited at Specified Time",-398,-5.342281879194631,5,201229.78,7450,"Monday 2/4 DC",24,24,0.554,0.439,24.42,20.82,0.83,27.74,4.7,-12.42
"2023-03-20","14:30:00",3945.21,"2 Mar 20 3930 P STO 2.10 | 2 Mar 20 3830 P BTO 0.05",191,3937.22,"2023-03-20","14:40:00",410,"Stop Loss",-448,-117.27748691099475,2,198424.9,19618,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,5,42,82,24.42,24.8,0.83,27.74,0.52,-112.04
"2023-03-20","13:00:00",3944.74,"2 Mar 20 3915 P STO 2.60 | 2 Mar 20 3815 P BTO 0.10",236,3951.57,"2023-03-20","16:00:00",0,"Expired",467,98.9406779661017,2,198367.9,19528,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,26,1,24.39,24.11,0.83,27.27,100,-1.69
"2023-03-17","15:09:00",3912.3,"12 Mar 23 3815 P STO 23.40 | 12 Mar 23 4000 C STO 18.40 | 12 Mar 24 3815 P BTO 26.65 | 12 Mar 24 4000 C BTO 21.20",-610,3972.2,"2023-03-23","09:57:00",-780,"Multiple Reasons",1920,26.229508196721312,12,203248.66,7320,"Friday 6/7 DC [TEST]",60,60,0.874,0.291,25.65,20.72,-1.59,-46.39,41.8,-13.93
"2023-03-17","14:45:00",3908.21,"2 Mar 17 3935 C STO 1.75 | 2 Mar 17 4005 C BTO 0.05",158,3916.64,"2023-03-17","16:00:00",0,"Expired",311,98.41772151898735,2,197543.4,13684,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,35,1,25.57,25.56,-1.59,-50.48,100,-42.41
"2023-03-17","14:30:00",3906.26,"2 Mar 17 3935 C STO 1.90 | 2 Mar 17 4005 C BTO 0.05",173,3916.64,"2023-03-17","16:00:00",0,"Expired",341,98.55491329479769,2,197884.4,13654,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,38,1,25.64,25.56,-1.59,-52.43,100,-41.62
"2023-03-17","13:00:00",3918.79,"2 Mar 17 3955 C STO 1.85 | 2 Mar 17 4025 C BTO 0.10",163,3916.64,"2023-03-17","16:00:00",0,"Expired",321,98.46625766871165,2,198205.4,13674,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,18.5,1,25.09,25.56,-1.59,-39.9,100,-80.98
"2023-03-17","11:30:00",3910.94,"3 Mar 17 3950 C STO 2.75 | 3 Mar 17 3990 C BTO 0.40",225,3916.64,"2023-03-17","16:00:00",0,"Expired",667.5,98.88888888888889,3,198872.9,11325,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",7.5,0,6.875,1,25.27,25.56,-1.59,-47.75,100,-102.22
"2023-03-16","14:45:00",3948.75,"2 Mar 16 3965 C STO 1.95 | 2 Mar 16 4035 C BTO 0.05",178,3960.28,"2023-03-16","16:00:00",0,"Expired",351,98.59550561797754,2,196404.4,13644,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,39,1,23.57,23.12,-13,69.82,100,-71.35
"2023-03-16","14:30:00",3947.5,"2 Mar 16 3965 C STO 2.00 | 2 Mar 16 4035 C BTO 0.05",183,3960.28,"2023-03-16","16:00:00",0,"Expired",361,98.63387978142076,2,197232.4,13634,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,40,1,23.69,23.12,-13,68.57,100,-66.67
"2023-03-16","13:00:00",3953.03,"2 Mar 16 3920 P STO 2.60 | 2 Mar 16 3820 P BTO 0.10",236,3960.28,"2023-03-16","16:00:00",0,"Expired",467,98.9406779661017,2,196871.4,19528,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,26,1,23.49,23.12,-13,74.1,100,-18.64
"2023-03-16","11:15:00",3919.3,"2 Mar 16 3945 C STO 4.35 | 2 Mar 16 3945 P STO 30.55 | 2 Mar 16 3975 C BTO 0.75 | 2 Mar 16 3915 P BTO 12.30",2180,3960.28,"2023-03-16","16:00:00",1528,"Expired",1294,29.678899082568805,2,196053.4,1640,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",10,0,2.674,160.5,24.31,23.12,-13,40.37,53.21,0
"2023-03-15","14:30:00",3885.15,"2 Mar 15 3850 P STO 2.40 | 2 Mar 15 3750 P BTO 0.05",221,3891.93,"2023-03-15","16:00:00",0,"Expired",437,98.86877828054298,2,194759.4,19558,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,48,1,27.02,25.78,-42.55,8.41,100,-15.38
"2023-03-15","13:00:00",3842.64,"2 Mar 15 3890 C STO 1.90 | 2 Mar 15 3960 C BTO 0.10",168,3855.32,"2023-03-15","13:13:00",365,"Stop Loss",-404,-120.23809523809523,2,195273.4,13664,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,5,19,23.333,29.61,28.47,-42.55,-34.1,7.74,-147.02
"2023-03-15","12:07:00",3852.58,"3 Mar 15 3895 C STO 2.80 | 3 Mar 15 3935 C BTO 0.40",230,3882.21,"2023-03-15","14:27:00",542,"Stop Loss",-951,-137.82608695652175,3,194322.4,11310,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",7.5,7.5,7,10.5,28.43,27,-42.55,-24.16,56.52,-160.87
"2023-03-14","14:30:00",3896.45,"2 Mar 14 3915 C STO 2.25 | 2 Mar 14 3985 C BTO 0.05",208,3919.29,"2023-03-14","16:00:00",429,"Expired",-447,-107.45192307692308,2,193956.12,13584,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,45,120,24.17,23.72,38.25,2.44,97.6,-106.25
"2023-03-14","13:00:00",3916.29,"2 Mar 14 3945 C STO 1.55 | 2 Mar 14 4015 C BTO 0.05",138,3919.29,"2023-03-14","16:00:00",0,"Expired",271,98.18840579710145,2,194227.12,13724,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,31,1,23.12,23.72,38.25,22.28,100,-26.81
"2023-03-14","11:15:00",3931.96,"1 Mar 14 3955 C STO 2.80 | 1 Mar 14 3955 P STO 26.65 | 1 Mar 14 3985 C BTO 0.35 | 1 Mar 14 3925 P BTO 9.60",1945,3919.29,"2023-03-14","16:00:00",3000,"Expired",-1060,-54.498714652956295,1,193167.12,1055,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",5,0,2.96,6.685,22.46,23.72,38.25,37.95,4.37,-54.76
"2023-03-14","10:30:00",3925.35,"1 Mar 14 3915 P BTO 10.40 | 1 Mar 14 3925 C BTO 13.90 | 1 Mar 14 3945 C STO 5.60 | 1 Mar 14 3895 P STO 5.25",-1355,3919.29,"2023-03-14","16:00:00",0,"Expired",-1362.12,-100.52546125461255,1,191805,1355,"OO RIC",7.12,0,0.447,1,22.93,23.72,38.25,31.34,42.8,-100
"2023-03-13","14:30:00",3887.7,"6 Mar 15 3790 P STO 13.25 | 6 Mar 15 3990 C STO 7.90 | 6 Mar 17 3790 P BTO 21.30 | 6 Mar 17 3990 C BTO 12.70",-1295,3875.31,"2023-03-15","09:45:00",-1455,"Exited at Specified Time",902.4,11.613899613899614,6,192707.4,7770,"Monday 2/4 DC",28.8,28.8,0.622,0.151,25.86,26.51,-26.47,52.58,30.5,-14.29
"2023-03-13","14:30:00",3887.7,"2 Mar 13 3860 P STO 2.70 | 2 Mar 13 3760 P BTO 0.05",251,3861.81,"2023-03-13","15:26:00",535,"Stop Loss",-578,-115.1394422310757,2,194062.12,19498,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,5,54,155,25.86,26.67,-26.47,52.58,60.16,-206.77
"2023-03-13","13:00:00",3868.66,"2 Mar 13 3920 C STO 1.95 | 2 Mar 13 3990 C BTO 0.10",173,3855.76,"2023-03-13","16:00:00",0,"Expired",341,98.55491329479769,2,194403.12,13654,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,19.5,1,27.18,26.82,-26.47,33.54,100,-18.5
"2023-03-10","15:09:00",3872.75,"12 Mar 16 3780 P STO 21.00 | 12 Mar 16 3955 C STO 17.75 | 12 Mar 17 3780 P BTO 24.40 | 12 Mar 17 3955 C BTO 20.70",-640,3851.7,"2023-03-15","12:18:00",-897.5,"Profit Target",2970,38.671875,12,195677.4,7680,"Friday 6/7 DC [TEST]",60,60,0.859,0.539,25.44,28.59,-5.55,-40.02,58.59,-11.72
"2023-03-10","14:30:00",3856.6,"2 Mar 10 3890 C STO 1.80 | 2 Mar 10 3960 C BTO 0.10",158,3868.28,"2023-03-10","14:37:00",345,"Stop Loss",-384,-121.51898734177216,2,194359.12,13684,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,5,18,30,26.98,25.98,-5.55,-56.17,0,-127.85
"2023-03-10","13:00:00",3881.13,"2 Mar 10 3920 C STO 1.65 | 2 Mar 10 3990 C BTO 0.10",143,3861.59,"2023-03-10","16:00:00",0,"Expired",281,98.25174825174825,2,194640.12,13714,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,16.5,1,25.41,24.7,-5.55,-31.64,100,-22.38
"2023-03-09","14:45:00",3948.62,"2 Mar 9 3965 C STO 1.90 | 2 Mar 9 4035 C BTO 0.05",173,3918.32,"2023-03-09","16:00:00",0,"Expired",341,98.55491329479769,2,193699.62,13654,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,38,1,20.93,22.38,6.65,-50.04,100,-27.17
"2023-03-09","14:30:00",3950.15,"2 Mar 9 3965 C STO 2.30 | 2 Mar 9 4035 C BTO 0.05",213,3918.32,"2023-03-09","16:00:00",0,"Expired",421,98.82629107981221,2,194120.62,13574,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,46,1,20.62,22.38,6.65,-48.51,100,-10.33
"2023-03-09","13:00:00",3982.24,"2 Mar 9 4000 C STO 1.50 | 2 Mar 9 4070 C BTO 0.05",133,3918.32,"2023-03-09","16:00:00",0,"Expired",261,98.1203007518797,2,193358.62,13734,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,30,1,19.65,22.38,6.65,-16.42,100,-27.82
"2023-03-09","11:30:00",3995.51,"3 Mar 9 4015 C STO 2.30 | 3 Mar 9 4055 C BTO 0.10",210,3918.32,"2023-03-09","16:00:00",0,"Expired",622.5,98.80952380952381,3,194743.12,11370,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",7.5,0,23,1,19.18,22.38,6.65,-3.15,100,-19.05
"2023-03-08","14:30:00",3981.43,"2 Mar 8 3975 P STO 3.05 | 2 Mar 8 3875 P BTO 0.05",286,3992.01,"2023-03-08","16:00:00",0,"Expired",567,99.12587412587412,2,193097.62,19428,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,61,1,19.34,19.04,1.18,-6.12,100,-64.34
"2023-03-08","13:00:00",3982.89,"2 Mar 8 4000 C STO 2.15 | 2 Mar 8 4070 C BTO 0.05",198,3992.01,"2023-03-08","16:00:00",0,"Expired",391,98.73737373737373,2,192530.62,13604,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,43,1,19.49,19.04,1.18,-4.66,100,-16.16
"2023-03-07","14:45:00",3983.38,"2 Mar 7 3995 C STO 2.10 | 2 Mar 7 4065 C BTO 0.05",193,3986.37,"2023-03-07","16:00:00",0,"Expired",381,98.70466321243524,2,190712.62,13614,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,42,1,19.72,19.59,-0.16,-64.88,100,-73.58
"2023-03-07","14:30:00",3986.78,"2 Mar 7 4000 C STO 2.00 | 2 Mar 7 4070 C BTO 0.05",183,3986.37,"2023-03-07","16:00:00",0,"Expired",361,98.63387978142076,2,189635.62,13634,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,40,1,19.62,19.59,-0.16,-61.48,100,-22.95
"2023-03-07","13:00:00",4007.67,"2 Mar 7 4030 C STO 1.65 | 2 Mar 7 4100 C BTO 0.05",148,3986.37,"2023-03-07","16:00:00",0,"Expired",291,98.3108108108108,2,189926.62,13704,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,33,1,19.03,19.59,-0.16,-40.59,100,0
"2023-03-07","11:30:00",4005.09,"2 Mar 7 4035 C STO 2.40 | 2 Mar 7 4075 C BTO 0.25",205,3986.37,"2023-03-07","16:00:00",0,"Expired",405,98.78048780487805,2,190331.62,7590,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,9.6,1,19.02,19.59,-0.16,-43.17,100,-75.61
"2023-03-06","14:45:00",4055.86,"2 Mar 6 4065 C STO 1.25 | 2 Mar 6 4135 C BTO 0.05",108,4048.42,"2023-03-06","16:00:00",0,"Expired",211,97.68518518518519,2,188402.62,13784,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,25,1,18.64,18.67,9.51,0.71,100,0
"2023-03-06","14:30:00",4053.55,"5 Mar 8 4000 P STO 8.35 | 5 Mar 8 4120 C STO 4.90 | 5 Mar 10 4000 P BTO 16.00 | 5 Mar 10 4120 C BTO 11.30",-1415,3983.58,"2023-03-08","09:45:00",-1710,"Exited at Specified Time",1427,20.169611307420492,5,192139.62,7075,"Monday 2/4 DC",24,24,0.485,0.573,18.71,19.74,9.51,-1.6,27.92,-1.06
"2023-03-06","14:30:00",4053.55,"2 Mar 6 4060 C STO 2.50 | 2 Mar 6 4130 C BTO 0.05",233,4048.42,"2023-03-06","16:00:00",0,"Expired",461,98.92703862660944,2,188863.62,13534,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,50,1,18.71,18.67,9.51,-1.6,100,-24.46
"2023-03-06","13:00:00",4062.74,"2 Mar 6 4075 C STO 2.25 | 2 Mar 6 4145 C BTO 0.05",208,4048.42,"2023-03-06","16:00:00",0,"Expired",411,98.79807692307693,2,189274.62,13584,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,45,1,18.78,18.67,9.51,7.59,100,-0.96
"2023-03-03","14:30:00",4041.24,"2 Mar 3 4035 P STO 2.65 | 2 Mar 3 3935 P BTO 0.10",241,4045.64,"2023-03-03","16:00:00",0,"Expired",477,98.96265560165975,2,183899.74,19518,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,26.5,1,18.72,18.5,16.67,43.22,100,-36.93
"2023-03-03","13:00:00",4033.6,"2 Mar 3 4020 P STO 2.70 | 2 Mar 3 3920 P BTO 0.10",246,4045.64,"2023-03-03","16:00:00",0,"Expired",487,98.98373983739837,2,184386.74,19508,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,27,1,18.63,18.5,16.67,35.58,100,-19.92
"2023-03-03","11:15:00",4013.5,"2 Mar 3 4040 C STO 1.35 | 2 Mar 3 4040 P STO 27.70 | 2 Mar 3 4070 C BTO 0.15 | 2 Mar 3 4010 P BTO 8.00",2085,4045.64,"2023-03-03","16:00:00",564,"Expired",3032,72.70983213429257,2,187418.74,1830,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",10,0,3.564,57.5,18.9,18.5,16.67,15.48,80.34,0
"2023-03-03","10:30:00",4017.37,"1 Mar 3 4005 P BTO 5.65 | 1 Mar 3 4015 C BTO 11.90 | 1 Mar 3 4035 C STO 3.55 | 1 Mar 3 3985 P STO 1.90",-1220,4045.64,"2023-03-03","16:00:00",-2000,"Expired",772.88,63.350819672131145,1,188191.62,1220,"OO RIC",7.12,0,0.311,0.417,18.96,18.5,16.67,19.35,63.93,-11.48
"2023-03-02","14:30:00",3973.75,"2 Mar 2 3965 P STO 3.10 | 2 Mar 2 3865 P BTO 0.05",291,3981.35,"2023-03-02","16:00:00",0,"Expired",577,99.14089347079039,2,183045.74,19418,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,62,1,19.76,19.69,-12.71,35.07,100,-63.23
"2023-03-02","13:00:00",3948.32,"2 Mar 2 3930 P STO 2.10 | 2 Mar 2 3830 P BTO 0.05",191,3981.35,"2023-03-02","16:00:00",0,"Expired",377,98.69109947643979,2,183422.74,19618,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,42,1,20.33,19.69,-12.71,9.64,100,-30.89
"2023-03-01","14:45:00",3946.29,"2 Mar 1 3955 C STO 2.45 | 2 Mar 1 4025 C BTO 0.05",228,3951.39,"2023-03-01","16:00:00",0,"Expired",451,98.90350877192982,2,180518.74,13544,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,49,1,21,20.63,-6.81,-17.05,100,-46.93
"2023-03-01","14:30:00",3945.66,"2 Mar 1 3960 C STO 1.40 | 2 Mar 1 4030 C BTO 0.05",123,3951.39,"2023-03-01","16:00:00",0,"Expired",241,97.96747967479675,2,180067.74,13754,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,28,1,20.93,20.63,-6.81,-17.68,100,-30.08
"2023-03-01","13:00:00",3961.23,"2 Mar 1 3945 P STO 2.80 | 2 Mar 1 3845 P BTO 0.05",261,3948.7,"2023-03-01","13:47:00",555,"Stop Loss",-598,-114.55938697318007,2,179826.74,19478,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,5,56,112,20.63,20.82,-6.81,-2.11,0.38,-112.64
"2023-02-28","14:45:00",3987.9,"2 Feb 28 4000 C STO 1.40 | 2 Feb 28 4070 C BTO 0.05",123,3970.15,"2023-02-28","16:00:00",0,"Expired",241,97.96747967479675,2,179296.74,13754,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,28,1,20.21,20.53,-5.05,10.71,100,-34.15
"2023-02-28","14:30:00",3988.42,"2 Feb 28 4000 C STO 1.70 | 2 Feb 28 4070 C BTO 0.05",153,3970.15,"2023-02-28","16:00:00",0,"Expired",301,98.36601307189542,2,179597.74,13694,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,34,1,20.32,20.53,-5.05,11.23,100,-7.84
"2023-02-28","13:00:00",3993.82,"2 Feb 28 3980 P STO 2.80 | 2 Feb 28 3880 P BTO 0.05",261,3976.57,"2023-02-28","15:27:00",555,"Stop Loss",-598,-114.55938697318007,2,179055.74,19478,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,5,56,117,20.34,20.36,-5.05,16.63,40.61,-122.22
"2023-02-27","14:45:00",3987.43,"2 Feb 27 4000 C STO 1.40 | 2 Feb 27 4070 C BTO 0.05",123,3982.24,"2023-02-27","16:00:00",0,"Expired",241,97.96747967479675,2,179653.74,13754,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,28,1,20.94,20.96,22.32,-4.93,100,0
"2023-02-27","14:30:00",3992.27,"5 Mar 1 3945 P STO 6.75 | 5 Mar 1 4050 C STO 3.80 | 5 Mar 3 3945 P BTO 13.50 | 5 Mar 3 4050 C BTO 9.10",-1215,3960.45,"2023-03-01","09:45:00",-1390,"Exited at Specified Time",827,13.613168724279836,5,180424.74,6075,"Monday 2/4 DC",24,24,0.467,0.33,20.92,20.74,22.32,-0.09,17.7,-2.47
"2023-02-27","14:30:00",3992.27,"2 Feb 27 4005 C STO 1.50 | 2 Feb 27 4075 C BTO 0.05",133,3982.24,"2023-02-27","16:00:00",0,"Expired",261,98.1203007518797,2,178109.86,13734,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,0,30,1,20.92,20.96,22.32,-0.09,100,-9.02
"2023-02-27","13:00:00",3992.67,"2 Feb 27 3975 P STO 2.00 | 2 Feb 27 3875 P BTO 0.05",181,3974.42,"2023-02-27","15:38:00",390,"Stop Loss",-428,-118.23204419889504,2,177848.86,19638,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,5,40,82,20.97,21.29,22.32,0.31,75.14,-123.76
"2023-02-27","11:30:00",3989.68,"2 Feb 27 4010 C STO 2.70 | 2 Feb 27 4050 C BTO 0.10",250,3982.24,"2023-02-27","16:00:00",0,"Expired",495,99,2,178604.86,7500,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,27,1,21.24,20.96,22.32,-2.68,100,0
"2023-02-27","10:30:00",4012.79,"1 Feb 27 4005 P BTO 7.55 | 1 Feb 27 4015 C BTO 9.35 | 1 Feb 27 4035 C STO 2.40 | 1 Feb 27 3985 P STO 2.75",-1185,3982.24,"2023-02-27","16:00:00",-2000,"Expired",807.88,68.17552742616033,1,179412.74,1185,"OO RIC",7.12,0,0.305,0.132,20.88,20.96,22.32,20.43,68.78,-28.27
"2023-02-24","15:09:00",3974.85,"11 Mar 2 3920 P STO 14.10 | 11 Mar 2 4030 C STO 11.90 | 11 Mar 3 3920 P BTO 17.20 | 11 Mar 3 4030 C BTO 14.80",-605,3934.64,"2023-03-02","09:57:00",-792.2727272727273,"Multiple Reasons",1950,29.301277235161532,11,182468.74,6655,"Friday 6/7 DC [TEST]",55,55,0.812,0.429,21.54,20.77,-39.08,1.61,43.8,-6.61
"2023-02-24","14:45:00",3959.07,"2 Feb 24 3975 C STO 1.50 | 2 Feb 24 4045 C BTO 0.05",133,3966.75,"2023-02-24","14:49:00",290,"Stop Loss",-324,-121.80451127819549,2,178163.86,13734,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,5,30,65,21.96,21.78,-39.08,-14.17,0,-140.6
"2023-02-24","14:30:00",3964.02,"2 Feb 24 3950 P STO 2.55 | 2 Feb 24 3850 P BTO 0.05",236,3970.04,"2023-02-24","16:00:00",0,"Expired",467,98.9406779661017,2,178276.86,19528,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,51,1,21.83,21.56,-39.08,-9.22,100,-54.66
"2023-02-24","13:00:00",3952.63,"2 Feb 24 3980 C STO 1.60 | 2 Feb 24 4050 C BTO 0.05",143,3974.32,"2023-02-24","14:58:00",315,"Stop Loss",-354,-123.77622377622377,2,177809.86,13714,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",5,5,32,78,22.25,21.55,-39.08,-20.61,47.55,-186.71
"2023-02-23","14:30:00",4005.03,"2 Feb 23 3990 P STO 2.25 | 2 Feb 23 3890 P BTO 0.05",206,4012.32,"2023-02-23","16:00:00",0,"Expired",407,98.7864077669903,2,179162.98,19588,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,45,1,21.31,21.11,27.55,-13.57,100,0
"2023-02-23","13:00:00",3981.85,"2 Feb 23 3965 P STO 2.95 | 2 Feb 23 3865 P BTO 0.05",276,4012.32,"2023-02-23","16:00:00",0,"Expired",547,99.09420289855072,2,178487.86,19448,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",5,0,59,1,21.83,21.11,27.55,-36.75,100,-44.93
"2023-02-23","11:30:00",3986.08,"2 Feb 23 4010 C STO 2.80 | 2 Feb 23 4050 C BTO 0.15",255,4008.48,"2023-02-23","14:32:00",602,"Stop Loss",-704,-138.0392156862745,2,178755.98,7490,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,5,18.667,59.5,21.99,21.26,27.55,-32.52,82.35,-141.18
"2023-02-23","10:30:00",4016.72,"1 Feb 23 4005 P BTO 6.30 | 1 Feb 23 4015 C BTO 11.75 | 1 Feb 23 4035 C STO 3.90 | 1 Feb 23 3985 P STO 2.10",-1215,4012.32,"2023-02-23","16:00:00",0,"Expired",-1222.12,-100.58600823045268,1,177940.86,1215,"OO RIC",7.12,0,0.332,1,21.26,21.11,27.55,-1.88,39.51,-100
