"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2022-10-07","12:22:00",3656.91,"2 Oct 7 3690 C STO 2.50 | 2 Oct 7 3730 C BTO 0.20",220,3639.66,"2022-10-07","16:00:00",0,"Expired",435,98.86363636363636,2,152229.52,7560,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,12.5,1,31.4,31.27,-37.78,-49.83,100,0
"2022-10-06","13:00:00",3766.51,"2 Oct 6 3730 P STO 2.50 | 2 Oct 6 3685 P BTO 0.20",216,3744.52,"2022-10-06","16:00:00",0,"Expired",427,98.8425925925926,2,151794.52,8568,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,0,12.5,1,29.51,30.45,-11.31,-5.46,100,-131.48
"2022-10-05","14:30:00",3783.05,"2 Oct 5 3765 P STO 2.20 | 2 Oct 5 3720 P BTO 0.15",191,3783.28,"2022-10-05","16:00:00",0,"Expired",377,98.69109947643979,2,151367.52,8618,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,0,14.667,1,29.05,28.86,-37.68,29.8,100,-59.69
"2022-10-05","13:00:00",3765.4,"2 Oct 5 3740 P STO 2.50 | 2 Oct 5 3695 P BTO 0.25",211,3783.28,"2022-10-05","16:00:00",0,"Expired",417,98.81516587677726,2,150990.52,8578,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,0,10,1,29.09,28.86,-37.68,12.15,100,-9
"2022-10-04","14:30:00",3769.3,"2 Oct 4 3750 P STO 2.60 | 2 Oct 4 3705 P BTO 0.25",221,3790.93,"2022-10-04","16:00:00",0,"Expired",437,98.86877828054298,2,149358.52,8558,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,0,10.4,1,29.13,29.12,48.03,42.84,100,0
"2022-10-04","11:15:00",3782.7,"1 Oct 4 3810 C STO 2.60 | 1 Oct 4 3810 P STO 29.95 | 1 Oct 4 3840 C BTO 0.35 | 1 Oct 4 3780 P BTO 10.80",2135,3790.93,"2022-10-04","16:00:00",1907,"Expired",223,10.44496487119438,1,149581.52,865,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",5,0,2.919,180.5,29.16,29.12,48.03,56.24,13.58,-29.04
"2022-10-04","09:35:00",3748.96,"2 Oct 5 3700 P STO 12.60 | 2 Oct 5 3820 C STO 5.05 | 2 Oct 7 3700 P BTO 25.45 | 2 Oct 7 3820 C BTO 15.20",-2305,3783.05,"2022-10-05","14:30:00",-2805,"Exited at Specified Time",992,21.518438177874184,2,150573.52,4610,"Tuesday 1/3 Double Calendar [Delta based rail]",8,0,0.434,0.012,28.88,29.05,48.03,22.5,26.9,-1.95
"2022-10-03","14:30:00",3688.18,"2 Oct 5 3615 P STO 10.30 | 2 Oct 5 3765 C STO 5.90 | 2 Oct 7 3615 P BTO 21.00 | 2 Oct 7 3765 C BTO 15.80",-2070,3786.23,"2022-10-04","14:57:00",-2055,"Below Delta",-49.2,-1.1884057971014492,2,148921.52,4140,"Monday 2/4 DC",9.6,9.6,0.44,0.635,29.67,28.79,24.16,78.4,6.76,-8.94
"2022-10-03","14:30:00",3688.18,"2 Oct 3 3670 P STO 2.35 | 2 Oct 3 3625 P BTO 0.15",206,3678.43,"2022-10-03","16:00:00",0,"Expired",407,98.7864077669903,2,148697.84,8588,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,0,15.667,1,29.67,30.19,24.16,78.4,100,-14.08
"2022-10-03","10:31:00",3659.16,"1 Oct 3 3650 P BTO 11.25 | 1 Oct 3 3660 C BTO 14.35 | 1 Oct 3 3675 C STO 7.60 | 1 Oct 3 3630 P STO 5.90",-1220,3678.43,"2022-10-03","16:00:00",-1500,"Expired",272.88,22.367213114754097,1,148970.72,1220,"OO RIC",7.12,0,0.527,0.183,30.04,30.19,24.16,49.38,22.95,-15.57
"2022-09-30","11:15:00",3669.34,"1 Sep 30 3695 C STO 6.00 | 1 Sep 30 3695 P STO 31.55 | 1 Sep 30 3725 C BTO 1.10 | 1 Sep 30 3665 P BTO 14.45",2195,3585.62,"2022-09-30","16:00:00",3000,"Expired",-810,-36.90205011389522,1,148290.84,805,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",5,0,2.415,1.397,29.59,33.25,-6.99,35.86,0.68,-44.65
"2022-09-30","10:30:00",3643.49,"1 Sep 30 3635 P BTO 16.25 | 1 Sep 30 3645 C BTO 19.25 | 1 Sep 30 3660 C STO 12.35 | 1 Sep 30 3615 P STO 9.50",-1375,3585.62,"2022-09-30","16:00:00",-2000,"Expired",617.88,44.936727272727275,1,149100.84,1375,"OO RIC",7.12,0,0.615,0.582,30.67,33.25,-6.99,10.01,45.45,-15.64
"2022-09-28","13:00:00",3702.45,"2 Sep 28 3660 P STO 2.60 | 2 Sep 28 3615 P BTO 0.55",191,3719.04,"2022-09-28","16:00:00",0,"Expired",377,98.69109947643979,2,148482.96,8618,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,0,4.727,1,31.31,30.39,4.65,50.51,100,-17.8
"2022-09-27","14:30:00",3635.44,"2 Sep 27 3610 P STO 2.45 | 2 Sep 27 3565 P BTO 0.15",216,3647.29,"2022-09-27","16:00:00",0,"Expired",427,98.8425925925926,2,146891.28,8568,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,0,16.333,1,33.75,32.69,31.4,-51,100,-36.57
"2022-09-27","11:30:00",3665.33,"2 Sep 27 3715 C STO 2.35 | 2 Sep 27 3755 C BTO 0.15",210,3647.29,"2022-09-27","16:00:00",0,"Expired",415,98.80952380952381,2,147306.28,7580,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,15.667,1,32.05,32.69,31.4,-21.11,100,-14.29
"2022-09-27","10:48:00",3701.73,"1 Sep 27 3690 P BTO 11.05 | 1 Sep 27 3700 C BTO 16.90 | 1 Sep 27 3720 C STO 7.90 | 1 Sep 27 3675 P STO 6.65",-1350,3647.29,"2022-09-27","16:00:00",-1500,"Expired",142.88,10.583703703703703,1,147449.16,1350,"OO RIC",7.12,0,0.521,0.635,30.82,32.69,31.4,15.29,12.96,-9.26
"2022-09-27","09:35:00",3705.76,"1 Sep 28 3650 P STO 12.75 | 1 Sep 28 3785 C STO 5.85 | 1 Sep 30 3650 P BTO 29.55 | 1 Sep 30 3785 C BTO 19.10",-3010,3702.26,"2022-09-28","14:30:00",-3140,"Exited at Specified Time",126,4.186046511627907,1,148105.96,3010,"Tuesday 1/3 Double Calendar [Delta based rail]",4,0,0.382,0.013,30.7,31.1,31.4,19.32,8.14,-14.78
"2022-09-26","14:30:00",3652.78,"2 Sep 28 3565 P STO 12.90 | 2 Sep 28 3755 C STO 7.50 | 2 Sep 30 3565 P BTO 26.60 | 2 Sep 30 3755 C BTO 18.20",-2450,3658.28,"2022-09-28","09:45:00",-2725,"Exited at Specified Time",530.8,10.83265306122449,2,147979.96,4900,"Monday 2/4 DC",9.6,9.6,0.455,0.067,32.49,33.26,-10.51,-29.94,20.2,-17.76
"2022-09-26","14:30:00",3652.78,"2 Sep 26 3625 P STO 2.80 | 2 Sep 26 3580 P BTO 0.15",251,3655.04,"2022-09-26","16:00:00",0,"Expired",497,99.00398406374502,2,146009.28,8498,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,0,18.667,1,32.49,31.93,-10.51,-29.94,100,-13.55
"2022-09-26","13:00:00",3669.96,"2 Sep 26 3630 P STO 2.40 | 2 Sep 26 3585 P BTO 0.25",201,3652.58,"2022-09-26","13:12:00",550,"Stop Loss",-708,-176.11940298507463,2,145512.28,8598,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,5,9.6,11.455,31.44,32.18,-10.51,-12.76,0,-191.04
"2022-09-26","11:30:00",3674.13,"2 Sep 26 3720 C STO 2.70 | 2 Sep 26 3760 C BTO 0.30",230,3655.04,"2022-09-26","16:00:00",0,"Expired",455,98.91304347826086,2,146464.28,7540,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,9,1,31.32,31.93,-10.51,-8.59,100,-45.65
"2022-09-23","13:00:00",3680.56,"2 Sep 23 3635 P STO 2.45 | 2 Sep 23 3590 P BTO 0.40",191,3693.23,"2022-09-23","16:00:00",0,"Expired",377,98.69109947643979,2,145845.28,8618,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,0,6.125,1,30.17,29.7,-30.85,-46.58,100,-148.69
"2022-09-23","11:42:00",3687.78,"2 Sep 23 3735 C STO 2.35 | 2 Sep 23 3775 C BTO 0.35",190,3693.23,"2022-09-23","16:00:00",0,"Expired",375,98.68421052631578,2,146220.28,7620,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,6.714,1,29.15,29.7,-30.85,-39.36,100,-13.16
"2022-09-22","13:00:00",3766.46,"2 Sep 22 3730 P STO 2.25 | 2 Sep 22 3685 P BTO 0.15",196,3757.99,"2022-09-22","16:00:00",0,"Expired",387,98.72448979591837,2,145003.28,8608,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,0,15,1,27.72,27.28,-7.57,-15.9,100,-91.33
"2022-09-22","11:31:00",3756.77,"2 Sep 22 3800 C STO 2.70 | 2 Sep 22 3840 C BTO 0.25",235,3757.99,"2022-09-22","16:00:00",0,"Expired",465,98.93617021276596,2,145468.28,7530,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,10.8,1,28.03,27.28,-7.57,-25.59,100,-44.68
"2022-09-20","14:30:00",3842.68,"1 Sep 20 3820 P STO 2.35 | 1 Sep 20 3775 P BTO 0.10",211,3855.93,"2022-09-20","16:00:00",0,"Expired",208.5,98.81516587677726,1,141003.08,4289,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,23.5,1,27.27,27.2,-24.66,-32.55,100,-99.05
"2022-09-20","09:35:00",3867.53,"2 Sep 21 3800 P STO 15.45 | 2 Sep 21 3970 C STO 7.25 | 2 Sep 23 3800 P BTO 27.25 | 2 Sep 23 3970 C BTO 15.30",-1990,3834.13,"2022-09-21","14:30:00",-2810,"Exited at Specified Time",1632,41.005025125628144,2,144616.28,3980,"Tuesday 1/3 Double Calendar [Delta based rail]",8,0,0.533,0.328,26.74,27.38,-24.66,-7.7,53.52,-1.01
"2022-09-19","14:30:00",3867.43,"3 Sep 21 3780 P STO 11.95 | 3 Sep 21 3970 C STO 7.40 | 3 Sep 23 3780 P BTO 21.35 | 3 Sep 23 3970 C BTO 14.60",-1670,3871.43,"2022-09-21","09:45:00",-2340,"Exited at Specified Time",1981.2,39.544910179640716,3,142984.28,5010,"Monday 2/4 DC",14.4,14.4,0.538,0.277,26.13,26.93,-23.42,17.52,40.72,-27.84
"2022-09-19","13:00:00",3876.68,"1 Sep 19 3850 P STO 2.70 | 1 Sep 19 3805 P BTO 0.20",236,3899.89,"2022-09-19","16:00:00",0,"Expired",233.5,98.9406779661017,1,140794.58,4264,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,13.5,1,26.07,25.78,-23.42,26.77,100,-67.37
"2022-09-16","14:30:00",3858.61,"1 Sep 16 3830 P STO 2.30 | 1 Sep 16 3785 P BTO 0.20",196,3873.33,"2022-09-16","16:00:00",0,"Expired",193.5,98.72448979591837,1,140377.58,4304,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,11.5,1,27.06,26.22,-20.4,-22.34,100,-40.31
"2022-09-16","13:00:00",3850.79,"1 Sep 16 3810 P STO 2.25 | 1 Sep 16 3765 P BTO 0.25",186,3873.33,"2022-09-16","16:00:00",0,"Expired",183.5,98.65591397849462,1,140561.08,4314,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,9,1,27.4,26.22,-20.4,-30.16,100,-50.54
"2022-09-15","13:00:00",3921.27,"1 Sep 15 3885 P STO 2.40 | 1 Sep 15 3840 P BTO 0.35",191,3889.61,"2022-09-15","15:29:00",525,"Stop Loss",-339,-177.4869109947644,1,140184.08,4309,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,2.5,6.857,52,26.12,26.89,-13.6,-11.14,73.82,-201.05
"2022-09-15","11:30:00",3922.3,"2 Sep 15 3960 C STO 2.35 | 2 Sep 15 4000 C BTO 0.20",205,3944.61,"2022-09-15","13:27:00",487,"Stop Loss",-574,-140,2,140523.08,7590,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,5,11.75,25,26.08,25.58,-13.6,-10.11,63.41,-131.71
"2022-09-14","13:00:00",3953.34,"1 Sep 14 3920 P STO 2.50 | 1 Sep 14 3875 P BTO 0.35",201,3935.22,"2022-09-14","13:47:00",550,"Stop Loss",-354,-176.11940298507463,1,142514.2,4299,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,2.5,7.143,9.231,26.31,26.84,8.04,12.61,20.4,-176.12
"2022-09-14","10:44:00",3948.73,"1 Sep 14 3940 P BTO 12.25 | 1 Sep 14 3950 C BTO 15.10 | 1 Sep 14 3970 C STO 7.00 | 1 Sep 14 3920 P STO 6.35",-1410,3946.01,"2022-09-14","16:00:00",0,"Expired",-1417.12,-100.50496453900708,1,141097.08,1410,"OO RIC",7.12,0,0.488,0.5,26.69,26.31,8.04,8,20.57,-100
"2022-09-13","13:00:00",3985.79,"2 Sep 13 3960 P STO 2.60 | 2 Sep 13 3915 P BTO 0.25",221,3964.58,"2022-09-13","14:51:00",605,"Stop Loss",-778,-176.0180995475113,2,142350.2,8558,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,5,10.4,31,25.58,26.36,-73.29,-51.33,61.54,-176.02
"2022-09-13","11:30:00",3982.07,"2 Sep 13 4020 C STO 2.25 | 2 Sep 13 4060 C BTO 0.30",185,3932.69,"2022-09-13","16:00:00",0,"Expired",365,98.64864864864865,2,142868.2,7630,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,7.5,1,26.02,27.13,-73.29,-55.05,100,-13.51
"2022-09-13","09:35:00",4024.67,"3 Sep 14 3975 P STO 12.35 | 3 Sep 14 4095 C STO 5.90 | 3 Sep 16 3975 P BTO 20.95 | 3 Sep 16 4095 C BTO 13.50",-1625,3921.45,"2022-09-13","15:48:00",-1680,"Above Delta",153,3.1384615384615384,3,142503.2,4875,"Tuesday 1/3 Double Calendar [Delta based rail]",12,0,0.53,0.789,24.44,28.15,-73.29,-12.45,18.77,-1.23
"2022-09-12","14:30:00",4100.72,"4 Sep 14 4020 P STO 10.65 | 4 Sep 14 4190 C STO 6.35 | 4 Sep 16 4020 P BTO 17.90 | 4 Sep 16 4190 C BTO 12.75",-1375,3978.14,"2022-09-13","12:01:00",-1255,"Above Delta",-518.4,-9.425454545454546,4,143128.2,5500,"Monday 2/4 DC",19.2,19.2,0.555,0.806,24.04,26.04,16.31,17.05,5.09,-16
"2022-09-12","13:00:00",4104.52,"1 Sep 12 4080 P STO 2.30 | 1 Sep 12 4035 P BTO 0.20",196,4110.41,"2022-09-12","16:00:00",0,"Expired",193.5,98.72448979591837,1,143646.6,4304,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,11.5,1,23.58,24.05,16.31,20.85,100,-63.27
"2022-09-09","14:30:00",4070.71,"2 Sep 9 4060 P STO 2.85 | 2 Sep 9 4015 P BTO 0.15",256,4067.36,"2022-09-09","16:00:00",0,"Expired",507,99.0234375,2,142599.72,8488,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",5,0,19,1,22.79,22.93,16.76,47.77,100,-60.16
"2022-09-09","13:00:00",4061.58,"1 Sep 9 4035 P STO 2.45 | 1 Sep 9 3990 P BTO 0.35",196,4067.36,"2022-09-09","16:00:00",0,"Expired",193.5,98.72448979591837,1,142793.22,4304,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,7,1,22.75,22.93,16.76,38.64,100,-35.2
"2022-09-09","11:15:00",4056.66,"1 Sep 9 4080 C STO 3.55 | 1 Sep 9 4080 P STO 26.85 | 1 Sep 9 4110 C BTO 0.25 | 1 Sep 9 4050 P BTO 9.80",2030,4067.36,"2022-09-09","16:00:00",1264,"Expired",761,37.48768472906404,1,143554.22,970,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",5,0,3.025,113,23,22.93,16.76,33.72,66.5,-11.58
"2022-09-09","10:30:00",4053.34,"1 Sep 9 4045 P BTO 10.30 | 1 Sep 9 4055 C BTO 12.70 | 1 Sep 9 4075 C STO 4.70 | 1 Sep 9 4025 P STO 5.10",-1330,4067.36,"2022-09-09","16:00:00",-1236,"Expired",-101.12,-7.603007518796994,1,143453.1,1330,"OO RIC",7.12,0,0.426,0.007,22.81,22.93,16.76,30.4,31.95,-18.42
"2022-09-08","14:30:00",3995.21,"1 Sep 8 3975 P STO 2.30 | 1 Sep 8 3930 P BTO 0.20",196,4006.18,"2022-09-08","16:00:00",0,"Expired",193.5,98.72448979591837,1,142651.22,4304,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,11.5,1,24.06,23.56,-19.93,35.27,100,-96.43
"2022-09-08","13:00:00",3981.11,"1 Sep 8 3945 P STO 2.25 | 1 Sep 8 3900 P BTO 0.30",181,4006.18,"2022-09-08","16:00:00",0,"Expired",178.5,98.61878453038673,1,142829.72,4319,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,7.5,1,24.29,23.56,-19.93,21.17,100,-60.22
"2022-09-08","11:15:00",4008.11,"1 Sep 8 4035 C STO 2.85 | 1 Sep 8 4035 P STO 30.30 | 1 Sep 8 4065 C BTO 0.35 | 1 Sep 8 4005 P BTO 11.25",2150,4006.18,"2022-09-08","16:00:00",2882,"Expired",-737,-34.27906976744186,1,142092.72,850,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",5,0,2.858,97,24.34,23.56,-19.93,48.17,2.33,-45.58
"2022-09-07","14:30:00",3973.67,"1 Sep 7 3955 P STO 2.05 | 1 Sep 7 3910 P BTO 0.10",181,3979.87,"2022-09-07","16:00:00",0,"Expired",178.5,98.61878453038673,1,140538.34,4319,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,20.5,1,24.71,24.71,1.24,64.24,100,-21.55
"2022-09-07","13:00:00",3949.28,"1 Sep 7 3915 P STO 2.55 | 1 Sep 7 3870 P BTO 0.35",206,3979.87,"2022-09-07","16:00:00",0,"Expired",203.5,98.7864077669903,1,142457.72,4294,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,7.286,1,25.28,24.71,1.24,39.85,100,-6.8
"2022-09-07","11:15:00",3944.45,"1 Sep 7 3970 C STO 3.30 | 1 Sep 7 3970 P STO 29.10 | 1 Sep 7 4000 C BTO 0.40 | 1 Sep 7 3940 P BTO 10.80",2115,3979.87,"2022-09-07","16:00:00",987,"Expired",1123,53.09692671394799,1,141661.34,885,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",5,0,2.893,107.5,25.49,24.71,1.24,35.02,62.88,-11.35
"2022-09-07","10:30:00",3925.66,"1 Sep 7 3915 P BTO 10.80 | 1 Sep 7 3925 C BTO 15.90 | 1 Sep 7 3945 C STO 7.40 | 1 Sep 7 3895 P STO 5.40",-1400,3979.87,"2022-09-07","16:00:00",-2000,"Expired",592.88,42.34857142857143,1,142254.22,1400,"OO RIC",7.12,0,0.479,0.638,26.01,24.71,1.24,16.23,42.86,-3.21
"2022-09-02","11:15:00",4011.64,"1 Sep 2 4035 C STO 3.90 | 1 Sep 2 4035 P STO 26.90 | 1 Sep 2 4065 C BTO 0.45 | 1 Sep 2 4005 P BTO 9.20",2110,3924.26,"2022-09-02","16:00:00",3000,"Expired",-895,-42.41706161137441,1,139736.96,890,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",5,0,3.192,1.411,23.33,25.59,27.81,16.98,7.82,-51.66
"2022-09-02","10:30:00",4006.24,"1 Sep 2 3995 P BTO 10.00 | 1 Sep 2 4005 C BTO 15.35 | 1 Sep 2 4025 C STO 6.85 | 1 Sep 2 3975 P STO 4.90",-1370,3924.26,"2022-09-02","16:00:00",-2000,"Expired",622.88,45.465693430656934,1,140359.84,1370,"OO RIC",7.12,0,0.464,0.716,23.54,25.59,27.81,11.58,45.99,-16.06
"2022-09-01","14:30:00",3944.44,"1 Sep 1 3925 P STO 2.65 | 1 Sep 1 3880 P BTO 0.15",236,3966.85,"2022-09-01","16:00:00",0,"Expired",233.5,98.9406779661017,1,140631.96,4264,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,17.667,1,26.03,25.33,-18.27,7.71,100,-29.24
"2022-08-31","11:30:00",3979.6,"2 Aug 31 4010 C STO 2.80 | 2 Aug 31 4050 C BTO 0.20",250,3955,"2022-08-31","16:00:00",0,"Expired",495,99,2,139645.58,7500,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,14,1,25.87,25.93,14.51,-21.07,100,-96
"2022-08-31","10:45:00",3992.51,"1 Aug 31 3985 P BTO 11.55 | 1 Aug 31 3995 C BTO 13.65 | 1 Aug 31 4010 C STO 7.60 | 1 Aug 31 3965 P STO 5.30",-1240,3955,"2022-08-31","16:00:00",-2000,"Expired",752.88,60.71612903225806,1,140398.46,1240,"OO RIC",7.12,0,0.512,0.346,25.7,25.93,14.51,-8.16,61.29,-38.71
"2022-08-30","14:30:00",3974.46,"1 Aug 30 3955 P STO 2.45 | 1 Aug 30 3910 P BTO 0.15",216,3986.16,"2022-08-30","16:00:00",0,"Expired",213.5,98.8425925925926,1,138082.78,4284,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,16.333,1,27.08,26.42,10.64,-66.79,100,0
"2022-08-30","11:30:00",3992.03,"2 Aug 30 4030 C STO 2.30 | 2 Aug 30 4070 C BTO 0.15",205,3986.16,"2022-08-30","16:00:00",0,"Expired",405,98.78048780487805,2,138487.78,7590,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,15.333,1,26.75,26.42,10.64,-49.22,100,-39.02
"2022-08-30","09:35:00",4040.83,"2 Aug 31 3995 P STO 11.65 | 2 Aug 31 4105 C STO 4.70 | 2 Sep 2 3995 P BTO 24.10 | 2 Sep 2 4105 C BTO 14.85",-2265,3974.07,"2022-08-31","13:24:00",-2250,"Above Delta",-38,-0.8388520971302429,2,139150.58,4530,"Tuesday 1/3 Double Calendar [Delta based rail]",8,0,0.42,0.511,25.77,25.93,10.64,-0.42,18.1,-22.96
"2022-08-29","14:30:00",4045.61,"2 Aug 31 3975 P STO 9.40 | 2 Aug 31 4115 C STO 5.60 | 2 Sep 2 3975 P BTO 19.40 | 2 Sep 2 4115 C BTO 14.90",-1940,4009.93,"2022-08-31","09:45:00",-2300,"Exited at Specified Time",700.8,18.061855670103093,2,139188.58,3880,"Monday 2/4 DC",9.6,9.6,0.437,0.158,25.95,25.49,-23.08,11.03,19.07,-9.54
"2022-08-29","13:00:00",4051.71,"1 Aug 29 4020 P STO 2.75 | 1 Aug 29 3975 P BTO 0.40",221,4030.61,"2022-08-29","16:00:00",0,"Expired",218.5,98.86877828054298,1,137869.28,4279,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,6.875,1,25.85,26.17,-23.08,17.13,100,-22.17
"2022-08-26","13:00:00",4109.19,"1 Aug 26 4085 P STO 2.30 | 1 Aug 26 4040 P BTO 0.20",196,4087.68,"2022-08-26","14:18:00",535,"Stop Loss",-344,-175.51020408163265,1,137255.78,4304,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,2.5,11.5,30,23.83,24.42,-0.38,-89.55,18.37,-216.33
"2022-08-26","11:30:00",4116.92,"2 Aug 26 4150 C STO 2.55 | 2 Aug 26 4190 C BTO 0.45",200,4057.66,"2022-08-26","16:00:00",0,"Expired",395,98.75,2,137650.78,7600,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,5.667,1,23.45,25.53,-0.38,-81.82,100,-30
"2022-08-25","14:30:00",4174.89,"1 Aug 25 4165 P STO 2.10 | 1 Aug 25 4120 P BTO 0.10",186,4199.12,"2022-08-25","16:00:00",0,"Expired",183.5,98.65591397849462,1,136501.78,4314,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,21,1,22.12,21.77,12.49,21.63,100,-98.92
"2022-08-25","11:15:00",4167.14,"1 Aug 25 4190 C STO 1.95 | 1 Aug 25 4190 P STO 25.20 | 1 Aug 25 4220 C BTO 0.15 | 1 Aug 25 4160 P BTO 6.80",2015,4199.12,"2022-08-25","16:00:00",912,"Expired",1098,54.49131513647642,1,137599.78,985,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",5,0,3.906,114,22.37,21.77,12.49,13.88,81.14,-27.05
"2022-08-24","14:30:00",4138.49,"1 Aug 24 4130 P STO 2.25 | 1 Aug 24 4085 P BTO 0.10",201,4140.77,"2022-08-24","16:00:00",0,"Expired",198.5,98.75621890547264,1,136318.28,4299,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,22.5,1,22.99,22.86,-2.18,11.94,100,-56.72
"2022-08-24","10:30:00",4139.03,"1 Aug 24 4130 P BTO 6.70 | 1 Aug 24 4140 C BTO 8.85 | 1 Aug 24 4160 C STO 2.30 | 1 Aug 24 4110 P STO 2.30",-1105,4140.77,"2022-08-24","16:00:00",-77,"Expired",-1035.12,-93.67601809954749,1,136119.78,1105,"OO RIC",7.12,0,0.296,0.133,23.37,22.86,-2.18,12.48,24.89,-93.03
"2022-08-23","14:30:00",4136.62,"1 Aug 23 4125 P STO 2.05 | 1 Aug 23 4080 P BTO 0.10",181,4128.73,"2022-08-23","16:00:00",0,"Expired",178.5,98.61878453038673,1,136503.6,4319,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,20.5,1,23.64,23.96,-4.9,3.53,100,-71.27
"2022-08-23","13:00:00",4136.98,"1 Aug 23 4115 P STO 2.10 | 1 Aug 23 4070 P BTO 0.10",186,4128.73,"2022-08-23","16:00:00",0,"Expired",183.5,98.65591397849462,1,136687.1,4314,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2.5,0,21,1,23.87,23.96,-4.9,3.89,100,-63.98
"2022-08-23","12:17:00",4129.61,"2 Aug 23 4150 C STO 2.35 | 2 Aug 23 4190 C BTO 0.15",210,4128.73,"2022-08-23","16:00:00",0,"Expired",415,98.80952380952381,2,137102.1,7580,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",5,0,15.667,1,23.97,23.96,-4.9,-3.48,100,-83.33
"2022-08-23","09:35:00",4140.72,"2 Aug 24 4100 P STO 9.05 | 2 Aug 24 4200 C STO 4.70 | 2 Aug 26 4100 P BTO 21.75 | 2 Aug 26 4200 C BTO 15.25",-2330,4138.49,"2022-08-24","14:30:00",-2345,"Exited at Specified Time",22,0.4721030042918455,2,137154.9,4660,"Tuesday 1/3 Double Calendar [Delta based rail]",8,0,0.372,0.011,23.67,22.99,-4.9,7.63,20.39,-0.86
