Strategy,Date Opened,Time Opened,Opening Price,Legs,Initial Premium,No. of Contracts,P/L,Closing Price,Date Closed,Time Closed,Avg. Closing Cost,Reason For Close
Bearish Credit 15M ORB,2025-11-10,11:30:09,6776.21,1 Nov 10 6805 C STO 2.27,2.27,1,-464.785,6801.01,2025-11-10,12:37:02,-6.9,Stop Loss
Bearish Credit 15M ORB,2025-11-10,11:30:09,6776.21,1 Nov 10 6845 C BTO 0.22,-0.22,1,-3.785,6801.01,2025-11-10,12:37:02,0.2,OTO
Friday 6/7 DC,2025-11-07,15:09:09,6714.02,1 Nov 13 6615 P STO 23.65 | 1 Nov 13 6800 C STO 16.25 | 1 Nov 14 6615 P BTO 29.35 | 1 Nov 14 6800 C BTO 21.85,-11.3,1,35.42,6809.75,2025-11-13,9:57:29,11.75,Exited at Specified Time
Bullish 1H Credit ORB [25W / EMA],2025-11-07,14:37:14,6698.07,1 Nov 7 6670 P STO 1.75 | 1 Nov 7 6645 P BTO 0.40,1.35,1,132.65,6728.8,2025-11-07,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-07,14:31:09,6690.48,1 Nov 7 6670 P STO 2.67,2.67,1,265.825,6728.8,2025-11-07,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-07,14:31:09,6690.48,1 Nov 7 6625 P BTO 0.22,-0.22,1,-23.175,6728.8,2025-11-07,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-07,13:00:09,6659.25,1 Nov 7 6620 P STO 2.62,2.62,1,260.825,6728.8,2025-11-07,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-07,13:00:09,6659.25,1 Nov 7 6575 P BTO 0.47,-0.47,1,-48.175,6728.8,2025-11-07,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-11-07,11:30:09,6647.22,1 Nov 7 6745 C BTO 0.40,-0.4,1,-1.785,6698.07,2025-11-07,14:37:02,0.4,OTO
Bearish Credit 15M ORB,2025-11-07,11:30:09,6647.22,1 Nov 7 6705 C STO 2.00,2,1,-411.785,6698.07,2025-11-07,14:37:03,-6.1,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-06,14:30:14,6754.77,1 Nov 6 6740 P STO 2.92,2.92,1,-140.395,6739.4,2025-11-06,15:40:11,-4.3,Above Delta
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-06,14:30:14,6754.77,1 Nov 6 6695 P BTO 0.17,-0.17,1,-18.175,6720.32,2025-11-06,16:15:03,0,Expired
Bearish 1H Credit ORB [20W / EMA / VIX UP],2025-11-06,14:04:13,6739.14,1 Nov 6 6765 C STO 1.47 | 1 Nov 6 6785 C BTO 0.32,1.15,1,112.65,6720.32,2025-11-06,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-06,13:00:09,6731.84,1 Nov 6 6695 P STO 2.60,2.6,1,-431.785,6714.4,2025-11-06,13:07:02,-6.9,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-06,13:00:09,6731.84,1 Nov 6 6650 P BTO 0.45,-0.45,1,68.215,6714.4,2025-11-06,13:07:02,1.15,OTO
Bearish Credit 15M ORB,2025-11-06,11:30:19,6734.21,1 Nov 6 6780 C STO 1.97,1.97,1,195.825,6720.32,2025-11-06,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-11-06,11:30:19,6734.21,1 Nov 6 6820 C BTO 0.32,-0.32,1,-33.175,6720.32,2025-11-06,16:15:03,0,Expired
Monday Wednesday 2/7 Double Calendar [30% PT],2025-11-05,15:30:34,6818.65,1 Nov 7 6755 P STO 9.39 | 1 Nov 7 6880 C STO 4.15 | 1 Nov 12 6755 P BTO 24.10 | 1 Nov 12 6880 C BTO 18.59,-29.15,1,-464.67,6716.48,2025-11-06,11:44:10,24.6,Above Delta
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-05,14:45:15,6823.99,1 Nov 5 6830 C STO 1.60,1.6,1,158.825,6796.29,2025-11-05,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-05,14:45:15,6823.99,1 Nov 5 6875 C BTO 0.05,-0.05,1,-6.175,6796.29,2025-11-05,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-05,14:30:09,6823.3,1 Nov 5 6875 C BTO 0.07,-0.07,1,-8.175,6796.29,2025-11-05,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-05,14:30:09,6823.3,1 Nov 5 6830 C STO 1.92,1.92,1,190.825,6796.29,2025-11-05,16:15:03,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-11-05,14:00:10,6827.71,1 Nov 5 6815 P STO 1.87 | 1 Nov 5 6790 P BTO 0.52,1.35,1,-309.7,6812.1,2025-11-05,15:48:34,-4.4,Above Delta
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-05,13:00:09,6823.38,1 Nov 5 6760 P BTO 0.47,-0.47,1,-48.175,6796.29,2025-11-05,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-05,13:00:09,6823.38,1 Nov 5 6805 P STO 2.57,2.57,1,-375.395,6804.23,2025-11-05,15:58:01,-6.3,Above Delta
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-04,14:45:19,6769.25,1 Nov 4 6830 C BTO 0.07,-0.07,1,-3.785,6779.6,2025-11-04,15:18:02,0.05,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-04,14:45:19,6769.25,1 Nov 4 6785 C STO 1.82,1.82,1,-199.785,6779.94,2025-11-04,15:15:02,-3.8,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-04,14:30:30,6783.16,1 Nov 4 6725 P BTO 0.17,-0.17,1,11.215,6770.76,2025-11-04,14:39:03,0.3,OTO
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-04,14:30:30,6783.16,1 Nov 4 6770 P STO 2.37,2.37,1,-404.785,6770.76,2025-11-04,14:39:04,-6.4,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-04,13:00:19,6780.78,1 Nov 4 6805 C STO 2.12,2.12,1,210.825,6771.55,2025-11-04,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-04,13:00:19,6780.78,1 Nov 4 6850 C BTO 0.07,-0.07,1,-8.175,6771.55,2025-11-04,16:15:02,0,Expired
Tuesday 1/3 Double Calendar [Delta based rail],2025-11-04,9:35:30,6768.79,1 Nov 5 6705 P STO 12.58 | 1 Nov 5 6845 C STO 6.09 | 1 Nov 7 6705 P BTO 24.39 | 1 Nov 7 6845 C BTO 17.28,-23,1,-289.58,6819.96,2025-11-05,14:10:14,20.2,Exited at Specified Time
Monday Wednesday 2/7 Double Calendar [30% PT],2025-11-03,15:30:14,6852.54,1 Nov 5 6795 P STO 8.69 | 1 Nov 5 6910 C STO 3.95 | 1 Nov 10 6795 P BTO 23.70 | 1 Nov 10 6910 C BTO 19.24,-30.3,1,-349.67,6768.63,2025-11-05,9:32:30,26.9,Above Delta
Monday 2/4 Double Calendar [MGMT],2025-11-03,15:05:26,6856.66,1 Nov 5 6795 P STO 8.08 | 1 Nov 5 6905 C STO 5.79 | 1 Nov 7 6795 P BTO 17.46 | 1 Nov 7 6905 C BTO 16.76,-20.35,1,-294.67,6768.63,2025-11-05,9:32:34,17.5,Above Delta
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-03,14:45:09,6852.65,1 Nov 3 6905 C BTO 0.05,-0.05,1,-6.175,6851.97,2025-11-03,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-03,14:45:09,6852.65,1 Nov 3 6860 C STO 1.95,1.95,1,193.825,6851.97,2025-11-03,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-03,14:30:08,6853.71,1 Nov 3 6865 C STO 1.32,1.32,1,130.825,6851.97,2025-11-03,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-03,14:30:08,6853.71,1 Nov 3 6910 C BTO 0.07,-0.07,1,-8.175,6851.97,2025-11-03,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-03,13:00:09,6859.98,1 Nov 3 6840 P STO 2.27,2.27,1,225.825,6851.97,2025-11-03,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-03,13:00:09,6859.98,1 Nov 3 6795 P BTO 0.37,-0.37,1,-38.175,6851.97,2025-11-03,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-11-03,11:30:08,6841.97,1 Nov 3 6910 C BTO 0.12,-0.12,1,-13.175,6851.97,2025-11-03,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-11-03,11:30:08,6841.97,1 Nov 3 6870 C STO 1.97,1.97,1,195.825,6851.97,2025-11-03,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-31,14:30:10,6844.47,1 Oct 31 6825 P STO 2.67,2.67,1,265.825,6840.2,2025-10-31,16:15:04,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-31,14:30:10,6844.47,1 Oct 31 6780 P BTO 0.37,-0.37,1,-38.175,6840.2,2025-10-31,16:15:04,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-31,13:00:10,6825.06,1 Oct 31 6905 C BTO 0.12,-0.12,1,-8.785,6855.31,2025-10-31,15:21:03,0.05,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-31,13:00:10,6825.06,1 Oct 31 6860 C STO 2.17,2.17,1,-244.785,6855.31,2025-10-31,15:21:04,-4.6,Stop Loss
Bearish Credit 15M ORB,2025-10-31,11:40:15,6851.43,1 Oct 31 6925 C BTO 0.10,-0.1,1,-11.175,6840.2,2025-10-31,16:15:04,0,Expired
Bearish Credit 15M ORB,2025-10-31,11:40:15,6851.43,1 Oct 31 6885 C STO 1.65,1.65,1,163.825,6840.2,2025-10-31,16:15:04,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-30,14:45:14,6846.87,1 Oct 30 6910 C BTO 0.05,-0.05,1,-6.175,6822.34,2025-10-30,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-30,14:45:14,6846.87,1 Oct 30 6865 C STO 1.80,1.8,1,178.825,6822.34,2025-10-30,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-30,14:30:09,6852.02,1 Oct 30 6870 C STO 2.22,2.22,1,220.825,6822.34,2025-10-30,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-30,14:30:09,6852.02,1 Oct 30 6915 C BTO 0.07,-0.07,1,-8.175,6822.34,2025-10-30,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-30,13:00:09,6866.91,1 Oct 30 6830 P STO 2.27,2.27,1,-394.785,6835.29,2025-10-30,15:18:03,-6.2,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-30,13:00:09,6866.91,1 Oct 30 6785 P BTO 0.37,-0.37,1,-18.785,6835.29,2025-10-30,15:18:03,0.2,OTO
Mid Day IronFly [PUTs + CALLs],2025-10-30,11:15:09,6875.36,1 Oct 30 6900 C STO 3.54 | 1 Oct 30 6900 P STO 28.78 | 1 Oct 30 6930 C BTO 0.47 | 1 Oct 30 6870 P BTO 11.85,20,1,-1004.79,6822.34,2025-10-30,16:15:02,-30,Expired
Monday Wednesday 2/7 Double Calendar [30% PT],2025-10-29,15:30:25,6876.47,1 Oct 31 6780 P STO 12.84 | 1 Oct 31 6970 C STO 6.55 | 1 Nov 5 6780 P BTO 24.22 | 1 Nov 5 6970 C BTO 16.17,-21,1,-519.67,6865.84,2025-10-31,9:33:11,15.9,Below Short/Long Ratio
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-29,14:45:10,6855.99,1 Oct 29 6950 C BTO 0.30,-0.3,1,3.215,6880.43,2025-10-29,14:52:02,0.35,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-29,14:45:10,6855.99,1 Oct 29 6905 C STO 2.10,2.1,1,-261.785,6880.43,2025-10-29,14:52:02,-4.7,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-29,14:30:14,6902.59,1 Oct 29 6990 C BTO 0.25,-0.25,1,-26.175,6890.59,2025-10-29,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-29,14:30:14,6902.59,1 Oct 29 6945 C STO 1.80,1.8,1,178.825,6890.59,2025-10-29,16:15:02,0,Expired
Bearish 1H Credit ORB [20W / EMA / VIX UP],2025-10-29,14:00:09,6904.35,1 Oct 29 6960 C STO 1.60 | 1 Oct 29 6980 C BTO 0.75,0.85,1,82.65,6890.59,2025-10-29,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-29,13:00:19,6908.81,1 Oct 29 6800 P BTO 0.62,-0.62,1,116.215,6883.7,2025-10-29,14:36:02,1.8,OTO
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-29,13:00:19,6908.81,1 Oct 29 6845 P STO 2.52,2.52,1,-469.785,6883.7,2025-10-29,14:36:03,-7.2,Stop Loss
Bearish Credit 15M ORB,2025-10-29,11:32:14,6904.64,1 Oct 29 6955 C STO 1.95,1.95,1,193.825,6890.59,2025-10-29,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-10-29,11:32:14,6904.64,1 Oct 29 6995 C BTO 0.45,-0.45,1,-46.175,6890.59,2025-10-29,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-28,14:30:10,6903.3,1 Oct 28 6855 P BTO 0.22,-0.22,1,-23.175,6890.89,2025-10-28,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-28,14:30:10,6903.3,1 Oct 28 6900 P STO 3.12,3.12,1,-220.395,6897.68,2025-10-28,15:42:10,-5.3,Above Delta
Bullish 1H Credit ORB [25W / EMA],2025-10-28,14:00:10,6898.37,1 Oct 28 6890 P STO 1.92 | 1 Oct 28 6865 P BTO 0.42,1.5,1,147.65,6890.89,2025-10-28,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-28,13:00:15,6891.03,1 Oct 28 6835 P BTO 0.47,-0.47,1,-48.175,6890.89,2025-10-28,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-28,13:00:15,6891.03,1 Oct 28 6880 P STO 2.37,2.37,1,235.825,6890.89,2025-10-28,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-10-28,11:30:09,6877.68,1 Oct 28 6935 C BTO 0.12,-0.12,1,-8.785,6889.67,2025-10-28,12:31:02,0.05,OTO
Bearish Credit 15M ORB,2025-10-28,11:30:09,6877.68,1 Oct 28 6895 C STO 1.77,1.77,1,-364.785,6889.67,2025-10-28,12:31:03,-5.4,Stop Loss
Tuesday 1/3 Double Calendar [Delta based rail],2025-10-28,9:35:10,6891.17,1 Oct 29 6850 P STO 8.89 | 1 Oct 29 6940 C STO 3.65 | 1 Oct 31 6850 P BTO 25.35 | 1 Oct 31 6940 C BTO 18.19,-31,1,660.24,6904.82,2025-10-29,14:10:34,37.7,Exited at Specified Time
Monday Wednesday 2/7 Double Calendar [30% PT],2025-10-27,15:30:24,6864.82,1 Oct 29 6810 P STO 8.19 | 1 Oct 29 6920 C STO 3.70 | 1 Nov 3 6810 P BTO 25.95 | 1 Nov 3 6920 C BTO 21.94,-36,1,1225.24,6906.24,2025-10-29,9:31:03,48.35,Profit Target
Monday 2/4 Double Calendar [MGMT],2025-10-27,15:05:24,6862.98,1 Oct 29 6805 P STO 7.53 | 1 Oct 29 6910 C STO 5.34 | 1 Oct 31 6805 P BTO 21.06 | 1 Oct 31 6910 C BTO 20.66,-28.85,1,780.24,6855.99,2025-10-29,14:45:25,36.75,Exited at Specified Time
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-27,14:30:40,6861.24,1 Oct 27 6860 P STO 2.72,2.72,1,270.825,6875.16,2025-10-27,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-27,14:30:40,6861.24,1 Oct 27 6815 P BTO 0.27,-0.27,1,-28.175,6875.16,2025-10-27,16:15:02,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-10-27,14:00:09,6861.67,1 Oct 27 6855 P STO 1.97 | 1 Oct 27 6830 P BTO 0.62,1.35,1,132.65,6875.16,2025-10-27,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-27,13:00:09,6860.26,1 Oct 27 6850 P STO 2.37,2.37,1,235.825,6875.16,2025-10-27,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-27,13:00:09,6860.26,1 Oct 27 6805 P BTO 0.82,-0.82,1,-83.175,6875.16,2025-10-27,16:15:02,0,Expired
Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA],2025-10-27,11:32:09,6857.38,1 Oct 27 6855 C BTO 7.57 | 1 Oct 27 6890 C STO 0.17,-7.4,1,1273.65,6875.16,2025-10-27,16:15:02,20.16,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-24,14:45:30,6802.81,1 Oct 24 6850 C BTO 0.07,-0.07,1,-8.175,6791.69,2025-10-24,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-24,14:45:30,6802.81,1 Oct 24 6805 C STO 2.42,2.42,1,240.825,6791.69,2025-10-24,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-24,14:30:19,6803.34,1 Oct 24 6800 P STO 2.40,2.4,1,-22.395,6799.82,2025-10-24,15:45:13,-2.6,Above Delta
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-24,14:30:19,6803.34,1 Oct 24 6755 P BTO 0.40,-0.4,1,-41.175,6791.69,2025-10-24,16:15:03,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-10-24,14:10:20,6803.9,1 Oct 24 6795 P STO 1.82 | 1 Oct 24 6770 P BTO 0.62,1.2,1,-28.57,6794.18,2025-10-24,15:57:15,-1.45,Above Delta
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-24,13:00:11,6801.76,1 Oct 24 6740 P BTO 0.77,-0.77,1,-78.175,6791.69,2025-10-24,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-24,13:00:11,6801.76,1 Oct 24 6785 P STO 2.67,2.67,1,265.825,6791.69,2025-10-24,16:15:02,0,Expired
Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA],2025-10-24,11:30:09,6803.99,1 Oct 24 6800 C BTO 11.37 | 1 Oct 24 6835 C STO 0.32,-11.05,1,-669.7,6802.81,2025-10-24,14:45:54,4.4,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-23,14:30:09,6747.24,1 Oct 23 6700 P BTO 0.37,-0.37,1,-38.175,6738.44,2025-10-23,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-23,14:30:09,6747.24,1 Oct 23 6745 P STO 3.22,3.22,1,-0.395,6744.5,2025-10-23,15:36:09,-3.2,Above Delta
Bullish 1H Credit ORB [25W / EMA],2025-10-23,14:00:09,6746.52,1 Oct 23 6730 P STO 1.60 | 1 Oct 23 6705 P BTO 0.60,1,1,97.65,6738.44,2025-10-23,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-23,13:00:09,6736.56,1 Oct 23 6720 P STO 2.25,2.25,1,-386.785,6727.82,2025-10-23,13:09:03,-6.1,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-23,13:00:09,6736.56,1 Oct 23 6675 P BTO 0.50,-0.5,1,98.215,6727.82,2025-10-23,13:09:03,1.5,OTO
Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA],2025-10-23,11:31:08,6724.83,1 Oct 23 6720 C BTO 13.12 | 1 Oct 23 6755 C STO 0.82,-12.3,1,611.65,6738.44,2025-10-23,16:15:02,18.44,Expired
Mid Day IronFly [PUTs + CALLs],2025-10-23,11:15:08,6719.23,1 Oct 23 6745 C STO 1.72 | 1 Oct 23 6745 P STO 27.75 | 1 Oct 23 6775 C BTO 0.17 | 1 Oct 23 6715 P BTO 9.65,19.65,1,1304.21,6738.44,2025-10-23,16:15:02,-6.56,Expired
Monday Wednesday 2/7 Double Calendar [30% PT],2025-10-22,15:30:25,6696.44,1 Oct 24 6620 P STO 10.07 | 1 Oct 24 6765 C STO 5.59 | 1 Oct 29 6620 P BTO 27.44 | 1 Oct 29 6765 C BTO 20.72,-32.5,1,-514.67,6780.76,2025-10-24,9:33:01,27.45,Below Delta
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-22,14:30:08,6678.36,1 Oct 22 6655 P STO 2.62,2.62,1,260.825,6699.4,2025-10-22,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-22,14:30:08,6678.36,1 Oct 22 6610 P BTO 0.37,-0.37,1,-38.175,6699.4,2025-10-22,16:15:02,0,Expired
Bearish 1H Credit ORB [20W / EMA / VIX UP],2025-10-22,14:00:09,6668.93,1 Oct 22 6695 C STO 2.00 | 1 Oct 22 6715 C BTO 0.35,1.65,1,-594.7,6700.91,2025-10-22,15:33:10,-7.55,Below Delta
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-22,13:00:14,6694.39,1 Oct 22 6725 C STO 1.77,1.77,1,175.825,6699.4,2025-10-22,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-22,13:00:14,6694.39,1 Oct 22 6770 C BTO 0.07,-0.07,1,-8.175,6699.4,2025-10-22,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-10-22,11:30:09,6700.52,1 Oct 22 6735 C STO 1.67,1.67,1,165.825,6699.4,2025-10-22,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-10-22,11:30:09,6700.52,1 Oct 22 6775 C BTO 0.17,-0.17,1,-18.175,6699.4,2025-10-22,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-21,14:45:09,6740.94,1 Oct 21 6745 C STO 2.30,2.3,1,228.825,6735.35,2025-10-21,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-21,14:45:09,6740.94,1 Oct 21 6790 C BTO 0.05,-0.05,1,-6.175,6735.35,2025-10-21,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-21,14:30:09,6745.24,1 Oct 21 6695 P BTO 0.22,-0.22,1,-23.175,6735.35,2025-10-21,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-21,14:30:09,6745.24,1 Oct 21 6740 P STO 2.22,2.22,1,-75.395,6739.87,2025-10-21,15:34:11,-2.95,Above Delta
Bullish 1H Credit ORB [25W / EMA],2025-10-21,14:00:18,6744.53,1 Oct 21 6730 P STO 1.37 | 1 Oct 21 6705 P BTO 0.42,0.95,1,92.65,6735.35,2025-10-21,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-21,13:00:08,6737.62,1 Oct 21 6795 C BTO 0.07,-0.07,1,-8.175,6735.35,2025-10-21,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-21,13:00:08,6737.62,1 Oct 21 6750 C STO 2.42,2.42,1,240.825,6735.35,2025-10-21,16:15:03,0,Expired
Tuesday 1/3 Double Calendar [Delta based rail],2025-10-21,9:35:24,6738.24,1 Oct 22 6695 P STO 9.89 | 1 Oct 22 6785 C STO 3.10 | 1 Oct 24 6695 P BTO 24.00 | 1 Oct 24 6785 C BTO 16.59,-27.6,1,-514.02,6672.32,2025-10-22,13:33:08,22.55,Above Delta
Monday Wednesday 2/7 Double Calendar [30% PT],2025-10-20,15:30:24,6739.06,1 Oct 22 6675 P STO 8.60 | 1 Oct 22 6795 C STO 3.30 | 1 Oct 27 6675 P BTO 24.78 | 1 Oct 27 6795 C BTO 20.02,-32.9,1,-434.67,6744.14,2025-10-21,14:23:20,28.65,Below Short/Long Ratio
Monday 2/4 Double Calendar [MGMT],2025-10-20,15:05:30,6740.48,1 Oct 22 6680 P STO 8.78 | 1 Oct 22 6785 C STO 5.49 | 1 Oct 24 6680 P BTO 20.26 | 1 Oct 24 6785 C BTO 19.06,-25.05,1,-179.02,6659.91,2025-10-22,13:42:59,23.35,Above Delta
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-20,14:45:24,6738.04,1 Oct 20 6790 C BTO 0.03,-0.03,1,-4.175,6735.13,2025-10-20,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-20,14:45:24,6738.04,1 Oct 20 6745 C STO 1.23,1.23,1,121.825,6735.13,2025-10-20,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-20,14:30:19,6740.52,1 Oct 20 6690 P BTO 0.45,-0.45,1,-46.175,6735.13,2025-10-20,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-20,14:30:19,6740.52,1 Oct 20 6735 P STO 2.00,2,1,-142.395,6734.58,2025-10-20,15:23:10,-3.4,Above Delta
Bullish 1H Credit ORB [25W / EMA],2025-10-20,14:02:09,6741.77,1 Oct 20 6730 P STO 1.47 | 1 Oct 20 6705 P BTO 0.57,0.9,1,87.65,6735.13,2025-10-20,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-20,13:00:29,6732.51,1 Oct 20 6670 P BTO 0.80,-0.8,1,-81.175,6735.13,2025-10-20,16:15:02,0,Expired
