"Strategy","Date Opened","Time Opened","Opening Price","Legs","Initial Premium","No. of Contracts","P/L","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close"
"Friday 6/7 DC","2025-11-14","15:09:43.9120141",6757.41,"1 Nov 20 6650 P STO 26.22 | 1 Nov 20 6845 C STO 19.02 | 1 Nov 21 6650 P BTO 31.10 | 1 Nov 21 6845 C BTO 24.39",-10.25,1,250.23999999999995,6649.72,"2025-11-19","15:42:02.362398",12.85,"Profit Target"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-14","14:30:09.2866231",6757.52,"1 Nov 14 6690 P BTO 0.35",-0.35,1,-36.175,6734.11,"2025-11-14","16:15:02.4398661",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-14","14:30:09.2866231",6757.52,"1 Nov 14 6735 P STO 2.45",2.45,1,-357.395,6733.32,"2025-11-14","15:49:20.3172666",-6,"Above Delta"
"Bullish 1H Credit ORB [25W / EMA]","2025-11-14","14:00:24.5211045",6749.7,"1 Nov 14 6705 P STO 1.45 | 1 Nov 14 6680 P BTO 0.65",0.8,1,77.65,6734.11,"2025-11-14","16:15:02.1564201",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-14","13:00:13.6743849",6758.28,"1 Nov 14 6795 C STO 1.57",1.57,1,155.825,6734.11,"2025-11-14","16:15:02.4207783",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-14","13:00:13.6743849",6758.28,"1 Nov 14 6840 C BTO 0.12",-0.12,1,-13.175,6734.11,"2025-11-14","16:15:02.3742606",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-13","14:30:08.4488962",6754.39,"1 Nov 13 6730 P STO 2.77",2.77,1,-484.785,6733.36,"2025-11-13","14:55:02.4056942",-7.6,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-13","14:30:08.4488962",6754.39,"1 Nov 13 6685 P BTO 0.22",-0.22,1,31.215000000000007,6733.36,"2025-11-13","14:55:01.9766617",0.55,"OTO"
"Bearish 1H Credit ORB [20W / EMA / VIX UP]","2025-11-13","14:03:08.8779664",6740,"1 Nov 13 6780 C STO 1.57 | 1 Nov 13 6800 C BTO 0.57",1,1,97.65,6737.49,"2025-11-13","16:15:01.918299",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-13","13:00:13.9321464",6760.66,"1 Nov 13 6850 C BTO 0.22",-0.22,1,-23.175,6737.49,"2025-11-13","16:15:02.1053892",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-13","13:00:13.9321464",6760.66,"1 Nov 13 6805 C STO 1.92",1.92,1,190.825,6737.49,"2025-11-13","16:15:02.1825248",0,"Expired"
"Bearish Credit 15M ORB","2025-11-13","11:30:08.1981829",6776.25,"1 Nov 13 6830 C STO 2.02",2.02,1,200.825,6737.49,"2025-11-13","16:15:02.1419236",0,"Expired"
"Bearish Credit 15M ORB","2025-11-13","11:30:08.1981829",6776.25,"1 Nov 13 6870 C BTO 0.37",-0.37,1,-38.175,6737.49,"2025-11-13","16:15:02.1217342",0,"Expired"
"Monday Wednesday 2/7 Double Calendar [30% PT]","2025-11-12","15:30:34.2100161",6853.06,"1 Nov 14 6785 P STO 9.13 | 1 Nov 14 6920 C STO 4.29 | 1 Nov 19 6785 P BTO 24.47 | 1 Nov 19 6920 C BTO 17.25",-28.3,1,-174.67000000000021,6745.37,"2025-11-13","13:29:10.5119046",26.65,"Above Delta"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-12","14:45:09.2848241",6848.79,"1 Nov 12 6860 C STO 1.80",1.8,1,-191.785,6858.05,"2025-11-12","15:34:02.5278859",-3.7,"Stop Loss"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-12","14:45:09.2848241",6848.79,"1 Nov 12 6905 C BTO 0.05",-0.05,1,-6.175,6850.92,"2025-11-12","16:15:02.5526424",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-12","14:30:08.9096664",6847.09,"1 Nov 12 6905 C BTO 0.05",-0.05,1,-6.175,6850.92,"2025-11-12","16:15:02.5526424",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-12","14:30:08.9096664",6847.09,"1 Nov 12 6860 C STO 1.75",1.75,1,-206.78499999999997,6858.05,"2025-11-12","15:34:02.5648895",-3.8,"Stop Loss"
"Bearish 1H Credit ORB [20W / EMA / VIX UP]","2025-11-12","14:29:08.949176",6845.73,"1 Nov 12 6860 C STO 1.67 | 1 Nov 12 6880 C BTO 0.12",1.55,1,152.65,6850.92,"2025-11-12","16:15:02.1079046",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-12","13:00:19.342444",6856.11,"1 Nov 12 6830 P STO 2.32",2.32,1,230.82499999999996,6850.92,"2025-11-12","16:15:02.6490824",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-12","13:00:19.342444",6856.11,"1 Nov 12 6785 P BTO 0.32",-0.32,1,-33.175,6850.92,"2025-11-12","16:15:02.7155363",0,"Expired"
"Bearish Credit 15M ORB","2025-11-12","11:45:08.6343349",6841.33,"1 Nov 12 6875 C STO 1.75",1.75,1,173.825,6850.92,"2025-11-12","16:15:02.7486488",0,"Expired"
"Bearish Credit 15M ORB","2025-11-12","11:45:08.6343349",6841.33,"1 Nov 12 6915 C BTO 0.15",-0.15,1,-16.175,6850.92,"2025-11-12","16:15:02.5523743",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-11","14:31:10.121866",6852.81,"1 Nov 11 6845 P STO 2.17",2.17,1,215.825,6846.61,"2025-11-11","16:15:02.4736281",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-11","14:31:10.121866",6852.81,"1 Nov 11 6800 P BTO 0.17",-0.17,1,-18.175,6846.61,"2025-11-11","16:15:02.4573657",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-11-11","14:00:09.6202178",6851.99,"1 Nov 11 6840 P STO 1.97 | 1 Nov 11 6815 P BTO 0.42",1.55,1,152.65,6846.61,"2025-11-11","16:15:02.2236638",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-11","13:00:25.6114389",6840.27,"1 Nov 11 6780 P BTO 0.32",-0.32,1,-33.175,6846.61,"2025-11-11","16:15:02.8799384",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-11","13:00:25.6114389",6840.27,"1 Nov 11 6825 P STO 2.12",2.12,1,210.825,6846.61,"2025-11-11","16:15:02.929423",0,"Expired"
"Bearish Credit 15M ORB","2025-11-11","11:30:15.0901657",6813.03,"1 Nov 11 6875 C BTO 0.12",-0.12,1,6.215000000000002,6830.91,"2025-11-11","12:16:01.8098159",0.2,"OTO"
"Bearish Credit 15M ORB","2025-11-11","11:30:15.0901657",6813.03,"1 Nov 11 6835 C STO 2.07",2.07,1,-414.7850000000001,6830.91,"2025-11-11","12:16:02.1351585",-6.2,"Stop Loss"
"Tuesday 1/3 Double Calendar [Delta based rail]","2025-11-11","09:35:19.8872253",6820.23,"1 Nov 12 6780 P STO 9.80 | 1 Nov 12 6875 C STO 3.45 | 1 Nov 14 6780 P BTO 22.17 | 1 Nov 14 6875 C BTO 13.68",-22.6,1,310.41999999999996,6855.41,"2025-11-12","14:10:33.8306427",25.8,"Exited at Specified Time"
"Monday Wednesday 2/7 Double Calendar [30% PT]","2025-11-10","15:30:39.1160246",6832.41,"1 Nov 12 6765 P STO 8.99 | 1 Nov 12 6895 C STO 4.05 | 1 Nov 17 6765 P BTO 24.45 | 1 Nov 17 6895 C BTO 18.09",-29.5,1,-134.67,6859.37,"2025-11-12","09:32:19.5110523",28.25,"Below Short/Long Ratio"
"Monday 2/4 Double Calendar [MGMT]","2025-11-10","15:05:29.8173548",6836.42,"1 Nov 12 6770 P STO 8.68 | 1 Nov 12 6885 C STO 6.54 | 1 Nov 14 6770 P BTO 18.46 | 1 Nov 14 6885 C BTO 17.46",-20.7,1,-69.57999999999979,6848.79,"2025-11-12","14:45:29.4998819",20.1,"Exited at Specified Time"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-10","14:30:18.2346826",6827.56,"1 Nov 10 6820 P STO 2.22",2.22,1,220.82500000000002,6832.43,"2025-11-10","16:15:02.7227957",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-10","14:30:18.2346826",6827.56,"1 Nov 10 6775 P BTO 0.27",-0.27,1,-28.175,6832.43,"2025-11-10","16:15:02.7841384",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-11-10","14:07:08.4723",6824.41,"1 Nov 10 6810 P STO 1.62 | 1 Nov 10 6785 P BTO 0.47",1.15,1,112.64999999999999,6832.43,"2025-11-10","16:15:02.2885312",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-10","13:00:14.5063522",6814.07,"1 Nov 10 6795 P STO 2.27",2.27,1,225.825,6832.43,"2025-11-10","16:15:02.6681374",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-10","13:00:14.5063522",6814.07,"1 Nov 10 6750 P BTO 0.42",-0.42,1,-43.175,6832.43,"2025-11-10","16:15:02.8083793",0,"Expired"
"Bearish Credit 15M ORB","2025-11-10","11:30:08.8188249",6776.21,"1 Nov 10 6805 C STO 2.27",2.27,1,-464.7850000000001,6801.01,"2025-11-10","12:37:01.9940437",-6.9,"Stop Loss"
"Bearish Credit 15M ORB","2025-11-10","11:30:08.8188249",6776.21,"1 Nov 10 6845 C BTO 0.22",-0.22,1,-3.7849999999999993,6801.01,"2025-11-10","12:37:01.8023321",0.2,"OTO"
"Friday 6/7 DC","2025-11-07","15:09:09.4322974",6714.02,"1 Nov 13 6615 P STO 23.65 | 1 Nov 13 6800 C STO 16.25 | 1 Nov 14 6615 P BTO 29.35 | 1 Nov 14 6800 C BTO 21.85",-11.3,1,35.41999999999993,6809.75,"2025-11-13","09:57:29.2617354",11.75,"Exited at Specified Time"
"Bullish 1H Credit ORB [25W / EMA]","2025-11-07","14:37:13.8850845",6698.07,"1 Nov 7 6670 P STO 1.75 | 1 Nov 7 6645 P BTO 0.40",1.35,1,132.65,6728.8,"2025-11-07","16:15:02.1099163",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-07","14:31:09.4848412",6690.48,"1 Nov 7 6670 P STO 2.67",2.67,1,265.825,6728.8,"2025-11-07","16:15:02.4372508",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-07","14:31:09.4848412",6690.48,"1 Nov 7 6625 P BTO 0.22",-0.22,1,-23.175,6728.8,"2025-11-07","16:15:02.3641448",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-07","13:00:08.8325629",6659.25,"1 Nov 7 6620 P STO 2.62",2.62,1,260.825,6728.8,"2025-11-07","16:15:02.5248285",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-07","13:00:08.8325629",6659.25,"1 Nov 7 6575 P BTO 0.47",-0.47,1,-48.175,6728.8,"2025-11-07","16:15:02.7165034",0,"Expired"
"Bearish Credit 15M ORB","2025-11-07","11:30:08.9867328",6647.22,"1 Nov 7 6745 C BTO 0.40",-0.4,1,-1.7850000000000001,6698.07,"2025-11-07","14:37:02.3538727",0.4,"OTO"
"Bearish Credit 15M ORB","2025-11-07","11:30:08.9867328",6647.22,"1 Nov 7 6705 C STO 2.00",2,1,-411.78499999999997,6698.07,"2025-11-07","14:37:02.5819521",-6.1,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-06","14:30:14.468463",6754.77,"1 Nov 6 6740 P STO 2.92",2.92,1,-140.395,6739.4,"2025-11-06","15:40:11.4499192",-4.3,"Above Delta"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-06","14:30:14.468463",6754.77,"1 Nov 6 6695 P BTO 0.17",-0.17,1,-18.175,6720.32,"2025-11-06","16:15:02.8477229",0,"Expired"
"Bearish 1H Credit ORB [20W / EMA / VIX UP]","2025-11-06","14:04:13.304868",6739.14,"1 Nov 6 6765 C STO 1.47 | 1 Nov 6 6785 C BTO 0.32",1.15,1,112.64999999999999,6720.32,"2025-11-06","16:15:02.5935899",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-06","13:00:08.7157111",6731.84,"1 Nov 6 6695 P STO 2.60",2.6,1,-431.7850000000001,6714.4,"2025-11-06","13:07:02.2849717",-6.9,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-06","13:00:08.7157111",6731.84,"1 Nov 6 6650 P BTO 0.45",-0.45,1,68.215,6714.4,"2025-11-06","13:07:02.0782205",1.15,"OTO"
"Bearish Credit 15M ORB","2025-11-06","11:30:18.6036939",6734.21,"1 Nov 6 6780 C STO 1.97",1.97,1,195.825,6720.32,"2025-11-06","16:15:02.8955352",0,"Expired"
"Bearish Credit 15M ORB","2025-11-06","11:30:18.6036939",6734.21,"1 Nov 6 6820 C BTO 0.32",-0.32,1,-33.175,6720.32,"2025-11-06","16:15:02.8753881",0,"Expired"
"Monday Wednesday 2/7 Double Calendar [30% PT]","2025-11-05","15:30:33.5106426",6818.65,"1 Nov 7 6755 P STO 9.39 | 1 Nov 7 6880 C STO 4.15 | 1 Nov 12 6755 P BTO 24.10 | 1 Nov 12 6880 C BTO 18.59",-29.15,1,-464.66999999999973,6716.48,"2025-11-06","11:44:09.6847667",24.6,"Above Delta"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-05","14:45:14.7415539",6823.99,"1 Nov 5 6830 C STO 1.60",1.6,1,158.825,6796.29,"2025-11-05","16:15:02.7584368",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-05","14:45:14.7415539",6823.99,"1 Nov 5 6875 C BTO 0.05",-0.05,1,-6.175,6796.29,"2025-11-05","16:15:02.6004849",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-05","14:30:09.4087687",6823.3,"1 Nov 5 6875 C BTO 0.07",-0.07,1,-8.175,6796.29,"2025-11-05","16:15:02.3649283",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-05","14:30:09.4087687",6823.3,"1 Nov 5 6830 C STO 1.92",1.92,1,190.825,6796.29,"2025-11-05","16:15:02.6481081",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-11-05","14:00:10.1695398",6827.71,"1 Nov 5 6815 P STO 1.87 | 1 Nov 5 6790 P BTO 0.52",1.35,1,-309.7,6812.1,"2025-11-05","15:48:33.7986443",-4.4,"Above Delta"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-05","13:00:09.1591882",6823.38,"1 Nov 5 6760 P BTO 0.47",-0.47,1,-48.175,6796.29,"2025-11-05","16:15:02.3131776",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-05","13:00:09.1591882",6823.38,"1 Nov 5 6805 P STO 2.57",2.57,1,-375.395,6804.23,"2025-11-05","15:58:01.4637053",-6.3,"Above Delta"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-04","14:45:18.7443984",6769.25,"1 Nov 4 6830 C BTO 0.07",-0.07,1,-3.7850000000000006,6779.6,"2025-11-04","15:18:02.0602441",0.05,"OTO"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-04","14:45:18.7443984",6769.25,"1 Nov 4 6785 C STO 1.82",1.82,1,-199.78499999999997,6779.94,"2025-11-04","15:15:02.2029878",-3.8,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-04","14:30:30.3301031",6783.16,"1 Nov 4 6725 P BTO 0.17",-0.17,1,11.214999999999998,6770.76,"2025-11-04","14:39:03.1807564",0.3,"OTO"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-04","14:30:30.3301031",6783.16,"1 Nov 4 6770 P STO 2.37",2.37,1,-404.785,6770.76,"2025-11-04","14:39:03.6325916",-6.4,"Stop Loss"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-04","13:00:18.7216952",6780.78,"1 Nov 4 6805 C STO 2.12",2.12,1,210.825,6771.55,"2025-11-04","16:15:02.5875505",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-04","13:00:18.7216952",6780.78,"1 Nov 4 6850 C BTO 0.07",-0.07,1,-8.175,6771.55,"2025-11-04","16:15:02.4141893",0,"Expired"
"Tuesday 1/3 Double Calendar [Delta based rail]","2025-11-04","09:35:29.5153183",6768.79,"1 Nov 5 6705 P STO 12.58 | 1 Nov 5 6845 C STO 6.09 | 1 Nov 7 6705 P BTO 24.39 | 1 Nov 7 6845 C BTO 17.28",-23,1,-289.58000000000004,6819.96,"2025-11-05","14:10:14.3931935",20.2,"Exited at Specified Time"
"Monday Wednesday 2/7 Double Calendar [30% PT]","2025-11-03","15:30:14.4661545",6852.54,"1 Nov 5 6795 P STO 8.69 | 1 Nov 5 6910 C STO 3.95 | 1 Nov 10 6795 P BTO 23.70 | 1 Nov 10 6910 C BTO 19.24",-30.3,1,-349.67000000000024,6768.63,"2025-11-05","09:32:30.3992919",26.9,"Above Delta"
"Monday 2/4 Double Calendar [MGMT]","2025-11-03","15:05:26.2575033",6856.66,"1 Nov 5 6795 P STO 8.08 | 1 Nov 5 6905 C STO 5.79 | 1 Nov 7 6795 P BTO 17.46 | 1 Nov 7 6905 C BTO 16.76",-20.35,1,-294.67000000000013,6768.63,"2025-11-05","09:32:33.8090931",17.5,"Above Delta"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-03","14:45:09.3893004",6852.65,"1 Nov 3 6905 C BTO 0.05",-0.05,1,-6.175,6851.97,"2025-11-03","16:15:02.2314133",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-03","14:45:09.3893004",6852.65,"1 Nov 3 6860 C STO 1.95",1.95,1,193.825,6851.97,"2025-11-03","16:15:02.173756",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-03","14:30:08.295256",6853.71,"1 Nov 3 6865 C STO 1.32",1.32,1,130.825,6851.97,"2025-11-03","16:15:02.3259059",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-11-03","14:30:08.295256",6853.71,"1 Nov 3 6910 C BTO 0.07",-0.07,1,-8.175,6851.97,"2025-11-03","16:15:02.2071361",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-03","13:00:08.845155",6859.98,"1 Nov 3 6840 P STO 2.27",2.27,1,225.825,6851.97,"2025-11-03","16:15:02.2830917",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-11-03","13:00:08.845155",6859.98,"1 Nov 3 6795 P BTO 0.37",-0.37,1,-38.175,6851.97,"2025-11-03","16:15:02.2062807",0,"Expired"
"Bearish Credit 15M ORB","2025-11-03","11:30:08.3251225",6841.97,"1 Nov 3 6910 C BTO 0.12",-0.12,1,-13.175,6851.97,"2025-11-03","16:15:02.1498991",0,"Expired"
"Bearish Credit 15M ORB","2025-11-03","11:30:08.3251225",6841.97,"1 Nov 3 6870 C STO 1.97",1.97,1,195.825,6851.97,"2025-11-03","16:15:02.1781356",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-31","14:30:09.5611246",6844.47,"1 Oct 31 6825 P STO 2.67",2.67,1,265.825,6840.2,"2025-10-31","16:15:03.7291156",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-31","14:30:09.5611246",6844.47,"1 Oct 31 6780 P BTO 0.37",-0.37,1,-38.175,6840.2,"2025-10-31","16:15:03.729252",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-31","13:00:09.6942324",6825.06,"1 Oct 31 6905 C BTO 0.12",-0.12,1,-8.785,6855.31,"2025-10-31","15:21:03.3664047",0.05,"OTO"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-31","13:00:09.6942324",6825.06,"1 Oct 31 6860 C STO 2.17",2.17,1,-244.78499999999997,6855.31,"2025-10-31","15:21:03.9029751",-4.6,"Stop Loss"
"Bearish Credit 15M ORB","2025-10-31","11:40:14.587466",6851.43,"1 Oct 31 6925 C BTO 0.10",-0.1,1,-11.175,6840.2,"2025-10-31","16:15:03.7181795",0,"Expired"
"Bearish Credit 15M ORB","2025-10-31","11:40:14.587466",6851.43,"1 Oct 31 6885 C STO 1.65",1.65,1,163.825,6840.2,"2025-10-31","16:15:03.6700497",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-30","14:45:14.2942878",6846.87,"1 Oct 30 6910 C BTO 0.05",-0.05,1,-6.175,6822.34,"2025-10-30","16:15:02.5046527",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-30","14:45:14.2942878",6846.87,"1 Oct 30 6865 C STO 1.80",1.8,1,178.825,6822.34,"2025-10-30","16:15:02.5450218",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-30","14:30:09.1693277",6852.02,"1 Oct 30 6870 C STO 2.22",2.22,1,220.82500000000002,6822.34,"2025-10-30","16:15:02.5494834",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-30","14:30:09.1693277",6852.02,"1 Oct 30 6915 C BTO 0.07",-0.07,1,-8.175,6822.34,"2025-10-30","16:15:02.5076999",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-30","13:00:08.5108879",6866.91,"1 Oct 30 6830 P STO 2.27",2.27,1,-394.785,6835.29,"2025-10-30","15:18:02.7790906",-6.2,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-30","13:00:08.5108879",6866.91,"1 Oct 30 6785 P BTO 0.37",-0.37,1,-18.785,6835.29,"2025-10-30","15:18:02.5371813",0.2,"OTO"
"Mid Day IronFly [PUTs + CALLs]","2025-10-30","11:15:08.9987941",6875.36,"1 Oct 30 6900 C STO 3.54 | 1 Oct 30 6900 P STO 28.78 | 1 Oct 30 6930 C BTO 0.47 | 1 Oct 30 6870 P BTO 11.85",20,1,-1004.79,6822.34,"2025-10-30","16:15:02.1675101",-30,"Expired"
"Monday Wednesday 2/7 Double Calendar [30% PT]","2025-10-29","15:30:24.9324518",6876.47,"1 Oct 31 6780 P STO 12.84 | 1 Oct 31 6970 C STO 6.55 | 1 Nov 5 6780 P BTO 24.22 | 1 Nov 5 6970 C BTO 16.17",-21,1,-519.67,6865.84,"2025-10-31","09:33:10.844658",15.9,"Below Short/Long Ratio"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-29","14:45:09.78674",6855.99,"1 Oct 29 6950 C BTO 0.30",-0.3,1,3.214999999999999,6880.43,"2025-10-29","14:52:01.8378368",0.35,"OTO"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-29","14:45:09.78674",6855.99,"1 Oct 29 6905 C STO 2.10",2.1,1,-261.785,6880.43,"2025-10-29","14:52:02.0729642",-4.7,"Stop Loss"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-29","14:30:14.0391062",6902.59,"1 Oct 29 6990 C BTO 0.25",-0.25,1,-26.175,6890.59,"2025-10-29","16:15:02.0355879",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-29","14:30:14.0391062",6902.59,"1 Oct 29 6945 C STO 1.80",1.8,1,178.825,6890.59,"2025-10-29","16:15:02.1967284",0,"Expired"
"Bearish 1H Credit ORB [20W / EMA / VIX UP]","2025-10-29","14:00:08.8441338",6904.35,"1 Oct 29 6960 C STO 1.60 | 1 Oct 29 6980 C BTO 0.75",0.85,1,82.65,6890.59,"2025-10-29","16:15:01.7692536",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-29","13:00:18.5955508",6908.81,"1 Oct 29 6800 P BTO 0.62",-0.62,1,116.21500000000002,6883.7,"2025-10-29","14:36:02.3029948",1.8,"OTO"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-29","13:00:18.5955508",6908.81,"1 Oct 29 6845 P STO 2.52",2.52,1,-469.785,6883.7,"2025-10-29","14:36:02.726784",-7.2,"Stop Loss"
"Bearish Credit 15M ORB","2025-10-29","11:32:13.8478332",6904.64,"1 Oct 29 6955 C STO 1.95",1.95,1,193.825,6890.59,"2025-10-29","16:15:02.1446546",0,"Expired"
"Bearish Credit 15M ORB","2025-10-29","11:32:13.8478332",6904.64,"1 Oct 29 6995 C BTO 0.45",-0.45,1,-46.175,6890.59,"2025-10-29","16:15:02.082991",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-28","14:30:09.7501673",6903.3,"1 Oct 28 6855 P BTO 0.22",-0.22,1,-23.175,6890.89,"2025-10-28","16:15:02.3156915",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-28","14:30:09.7501673",6903.3,"1 Oct 28 6900 P STO 3.12",3.12,1,-220.39499999999998,6897.68,"2025-10-28","15:42:10.3563795",-5.3,"Above Delta"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-28","14:00:09.8903153",6898.37,"1 Oct 28 6890 P STO 1.92 | 1 Oct 28 6865 P BTO 0.42",1.5,1,147.65,6890.89,"2025-10-28","16:15:02.3021792",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-28","13:00:14.5568143",6891.03,"1 Oct 28 6835 P BTO 0.47",-0.47,1,-48.175,6890.89,"2025-10-28","16:15:02.2963126",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-28","13:00:14.5568143",6891.03,"1 Oct 28 6880 P STO 2.37",2.37,1,235.825,6890.89,"2025-10-28","16:15:02.2979636",0,"Expired"
"Bearish Credit 15M ORB","2025-10-28","11:30:09.0157269",6877.68,"1 Oct 28 6935 C BTO 0.12",-0.12,1,-8.785,6889.67,"2025-10-28","12:31:02.0511017",0.05,"OTO"
"Bearish Credit 15M ORB","2025-10-28","11:30:09.0157269",6877.68,"1 Oct 28 6895 C STO 1.77",1.77,1,-364.7850000000001,6889.67,"2025-10-28","12:31:02.5521124",-5.4,"Stop Loss"
